Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,78,16.077,Chirp,5,2
182,31,124,16.078,Chirp,5,2
182,63,127,16.078,Chirp,5,2
182,31,126,16.078,Chirp,5,2
176,34,79,16.078,Chirp,5,2
182,63,15,16.079,Chirp,5,2
176,34,78,16.079,Chirp,5,2
182,31,127,16.08,Chirp,5,2
182,63,15,16.08,Chirp,5,2
182,31,127,16.08,Chirp,5,2
176,34,78,16.08,Chirp,5,2
182,63,127,16.081,Chirp,5,2
176,34,80,16.081,Chirp,5,2
176,34,79,16.082,Chirp,5,2
176,34,78,16.083,Chirp,5,2
176,34,79,16.084,Chirp,5,2
176,34,79,16.085,Chirp,5,2
176,34,81,16.086,Chirp,5,2
176,34,78,16.087,Chirp,5,2
176,34,78,16.088,Chirp,5,2
176,34,78,16.089,Chirp,5,2
176,34,78,16.09,Chirp,5,2
176,34,81,16.091,Chirp,5,2
176,34,79,16.092,Chirp,5,2
176,34,79,16.093,Chirp,5,2
176,34,79,16.094,Chirp,5,2
176,34,78,16.095,Chirp,5,2
176,34,81,16.096,Chirp,5,2
176,34,79,16.097,Chirp,5,2
176,34,78,16.098,Chirp,5,2
176,34,79,16.099,Chirp,5,2
176,34,78,16.1,Chirp,5,2
176,34,80,16.101,Chirp,5,2
176,34,78,16.103,Chirp,5,2
176,34,78,16.103,Chirp,5,2
176,34,78,16.104,Chirp,5,2
176,34,78,16.105,Chirp,5,2
176,34,80,16.106,Chirp,5,2
176,34,78,16.108,Chirp,5,2
176,34,78,16.108,Chirp,5,2
176,34,77,16.109,Chirp,5,2
176,34,78,16.11,Chirp,5,2
176,34,78,16.111,Chirp,5,2
176,34,80,16.112,Chirp,5,2
176,34,77,16.114,Chirp,5,2
176,34,77,16.114,Chirp,5,2
176,34,78,16.116,Chirp,5,2
176,34,77,16.116,Chirp,5,2
176,34,80,16.117,Chirp,5,2
176,34,76,16.118,Chirp,5,2
176,34,77,16.119,Chirp,5,2
176,34,76,16.12,Chirp,5,2
176,34,76,16.121,Chirp,5,2
176,34,79,16.122,Chirp,5,2
176,34,77,16.123,Chirp,5,2
176,34,77,16.124,Chirp,5,2
176,34,76,16.125,Chirp,5,2
176,34,76,16.126,Chirp,5,2
176,34,78,16.127,Chirp,5,2
176,34,77,16.128,Chirp,5,2
176,34,77,16.129,Chirp,5,2
176,34,76,16.13,Chirp,5,2
176,34,76,16.131,Chirp,5,2
176,34,77,16.132,Chirp,5,2
176,34,75,16.133,Chirp,5,2
176,34,77,16.134,Chirp,5,2
176,34,76,16.135,Chirp,5,2
176,34,75,16.136,Chirp,5,2
176,34,77,16.137,Chirp,5,2
176,34,75,16.138,Chirp,5,2
176,34,75,16.139,Chirp,5,2
176,34,75,16.14,Chirp,5,2
176,34,75,16.141,Chirp,5,2
176,34,78,16.142,Chirp,5,2
176,34,74,16.143,Chirp,5,2
176,34,75,16.144,Chirp,5,2
176,34,74,16.145,Chirp,5,2
176,34,74,16.146,Chirp,5,2
176,34,76,16.147,Chirp,5,2
176,34,74,16.148,Chirp,5,2
176,34,74,16.149,Chirp,5,2
176,34,74,16.15,Chirp,5,2
176,34,74,16.151,Chirp,5,2
176,34,73,16.152,Chirp,5,2
176,34,74,16.153,Chirp,5,2
176,34,73,16.155,Chirp,5,2
176,34,73,16.155,Chirp,5,2
176,34,73,16.156,Chirp,5,2
176,34,73,16.157,Chirp,5,2
176,34,74,16.158,Chirp,5,2
176,34,72,16.159,Chirp,5,2
176,34,72,16.16,Chirp,5,2
176,34,71,16.161,Chirp,5,2
176,34,71,16.162,Chirp,5,2
176,34,73,16.164,Chirp,5,2
176,34,71,16.164,Chirp,5,2
176,34,71,16.166,Chirp,5,2
176,34,71,16.166,Chirp,5,2
176,34,70,16.167,Chirp,5,2
176,34,72,16.168,Chirp,5,2
176,34,70,16.169,Chirp,5,2
176,34,69,16.17,Chirp,5,2
176,34,70,16.171,Chirp,5,2
176,34,69,16.173,Chirp,5,2
176,34,70,16.174,Chirp,5,2
176,34,69,16.174,Chirp,5,2
176,34,68,16.175,Chirp,5,2
176,34,69,16.177,Chirp,5,2
176,34,68,16.177,Chirp,5,2
176,34,68,16.178,Chirp,5,2
176,34,68,16.179,Chirp,5,2
176,34,67,16.18,Chirp,5,2
176,34,68,16.181,Chirp,5,2
176,34,67,16.182,Chirp,5,2
176,34,67,16.183,Chirp,5,2
176,34,67,16.184,Chirp,5,2
176,34,66,16.185,Chirp,5,2
176,34,66,16.186,Chirp,5,2
176,34,66,16.187,Chirp,5,2
176,34,66,16.188,Chirp,5,2
176,34,66,16.19,Chirp,5,2
176,34,65,16.19,Chirp,5,2
176,34,65,16.191,Chirp,5,2
176,34,65,16.192,Chirp,5,2
176,34,63,16.198,Chirp,5,2
176,34,63,16.199,Chirp,5,2
176,34,63,16.201,Chirp,5,2
176,34,63,16.202,Chirp,5,2
176,34,62,16.203,Chirp,5,2
176,34,62,16.205,Chirp,5,2
176,34,63,16.206,Chirp,5,2
176,34,62,16.207,Chirp,5,2
176,34,62,16.207,Chirp,5,2
176,34,61,16.208,Chirp,5,2
176,34,61,16.209,Chirp,5,2
176,34,62,16.21,Chirp,5,2
176,34,61,16.211,Chirp,5,2
176,34,61,16.213,Chirp,5,2
176,34,61,16.214,Chirp,5,2
176,34,59,16.214,Chirp,5,2
176,34,60,16.216,Chirp,5,2
176,34,60,16.216,Chirp,5,2
176,34,60,16.218,Chirp,5,2
176,34,60,16.219,Chirp,5,2
176,34,59,16.219,Chirp,5,2
176,34,59,16.221,Chirp,5,2
176,34,59,16.221,Chirp,5,2
176,34,59,16.222,Chirp,5,2
176,34,59,16.223,Chirp,5,2
176,34,58,16.224,Chirp,5,2
176,34,59,16.225,Chirp,5,2
176,34,58,16.226,Chirp,5,2
176,34,57,16.227,Chirp,5,2
176,34,58,16.228,Chirp,5,2
176,34,56,16.229,Chirp,5,2
176,34,57,16.231,Chirp,5,2
176,34,57,16.232,Chirp,5,2
176,34,56,16.233,Chirp,5,2
176,34,57,16.234,Chirp,5,2
176,34,54,16.234,Chirp,5,2
176,34,55,16.236,Chirp,5,2
176,34,56,16.237,Chirp,5,2
176,34,55,16.237,Chirp,5,2
176,34,55,16.238,Chirp,5,2
176,34,52,16.239,Chirp,5,2
176,34,54,16.24,Chirp,5,2
176,34,54,16.241,Chirp,5,2
176,34,54,16.243,Chirp,5,2
176,34,54,16.244,Chirp,5,2
176,34,51,16.244,Chirp,5,2
176,34,53,16.246,Chirp,5,2
176,34,52,16.247,Chirp,5,2
176,34,53,16.247,Chirp,5,2
176,34,52,16.248,Chirp,5,2
176,34,50,16.25,Chirp,5,2
176,34,51,16.25,Chirp,5,2
176,34,52,16.251,Chirp,5,2
176,34,51,16.252,Chirp,5,2
176,34,51,16.253,Chirp,5,2
176,34,50,16.255,Chirp,5,2
176,34,48,16.255,Chirp,5,2
176,34,50,16.257,Chirp,5,2
176,34,51,16.258,Chirp,5,2
176,34,49,16.258,Chirp,5,2
176,34,50,16.26,Chirp,5,2
176,34,47,16.261,Chirp,5,2
176,34,49,16.262,Chirp,5,2
176,34,49,16.262,Chirp,5,2
176,34,49,16.263,Chirp,5,2
176,34,49,16.264,Chirp,5,2
176,34,46,16.266,Chirp,5,2
182,31,127,16.266,Chirp,5,2
182,63,111,16.266,Chirp,5,2
176,34,49,16.266,Chirp,5,2
182,31,127,16.267,Chirp,5,2
182,63,15,16.267,Chirp,5,2
176,34,49,16.267,Chirp,5,2
182,31,126,16.269,Chirp,5,2
182,63,31,16.269,Chirp,5,2
176,34,48,16.269,Chirp,5,2
182,31,125,16.27,Chirp,5,2
176,34,49,16.27,Chirp,5,2
182,63,47,16.271,Chirp,5,2
182,31,124,16.271,Chirp,5,2
182,63,79,16.271,Chirp,5,2
176,34,45,16.271,Chirp,5,2
182,31,123,16.271,Chirp,5,2
182,63,127,16.271,Chirp,5,2
176,34,49,16.271,Chirp,5,2
182,31,123,16.273,Chirp,5,2
182,63,14,16.273,Chirp,5,2
176,34,48,16.273,Chirp,5,2
182,31,122,16.274,Chirp,5,2
182,63,46,16.274,Chirp,5,2
176,34,49,16.274,Chirp,5,2
182,31,121,16.274,Chirp,5,2
182,63,78,16.274,Chirp,5,2
176,34,47,16.274,Chirp,5,2
176,34,44,16.276,Chirp,5,2
182,31,121,16.276,Chirp,5,2
182,63,14,16.276,Chirp,5,2
182,31,120,16.276,Chirp,5,2
182,63,78,16.276,Chirp,5,2
176,34,47,16.276,Chirp,5,2
176,34,48,16.277,Chirp,5,2
182,31,119,16.278,Chirp,5,2
182,63,126,16.278,Chirp,5,2
182,31,119,16.278,Chirp,5,2
182,63,30,16.278,Chirp,5,2
176,34,48,16.278,Chirp,5,2
176,34,47,16.279,Chirp,5,2
182,31,118,16.28,Chirp,5,2
182,63,78,16.28,Chirp,5,2
176,34,44,16.28,Chirp,5,2
182,31,118,16.281,Chirp,5,2
182,63,46,16.281,Chirp,5,2
182,31,117,16.281,Chirp,5,2
182,63,94,16.281,Chirp,5,2
176,34,47,16.281,Chirp,5,2
182,31,117,16.282,Chirp,5,2
182,63,30,16.282,Chirp,5,2
176,34,47,16.282,Chirp,5,2
182,31,116,16.284,Chirp,5,2
182,63,94,16.284,Chirp,5,2
176,34,47,16.284,Chirp,5,2
176,34,47,16.284,Chirp,5,2
182,31,116,16.285,Chirp,5,2
182,63,14,16.285,Chirp,5,2
182,31,115,16.285,Chirp,5,2
182,63,62,16.285,Chirp,5,2
176,34,43,16.285,Chirp,5,2
182,31,114,16.286,Chirp,5,2
182,63,125,16.286,Chirp,5,2
176,34,48,16.286,Chirp,5,2
182,31,114,16.287,Chirp,5,2
182,63,77,16.287,Chirp,5,2
176,34,47,16.287,Chirp,5,2
182,31,113,16.289,Chirp,5,2
182,63,125,16.289,Chirp,5,2
176,34,47,16.289,Chirp,5,2
182,31,113,16.29,Chirp,5,2
182,63,93,16.29,Chirp,5,2
176,34,46,16.29,Chirp,5,2
182,31,112,16.29,Chirp,5,2
176,34,44,16.29,Chirp,5,2
182,63,109,16.291,Chirp,5,2
182,31,112,16.291,Chirp,5,2
182,63,61,16.291,Chirp,5,2
176,34,46,16.291,Chirp,5,2
182,31,112,16.292,Chirp,5,2
182,63,13,16.292,Chirp,5,2
176,34,47,16.292,Chirp,5,2
182,31,111,16.293,Chirp,5,2
182,63,61,16.293,Chirp,5,2
176,34,46,16.293,Chirp,5,2
182,31,110,16.294,Chirp,5,2
182,63,125,16.294,Chirp,5,2
176,34,47,16.294,Chirp,5,2
182,31,110,16.295,Chirp,5,2
182,63,61,16.295,Chirp,5,2
176,34,45,16.295,Chirp,5,2
182,31,110,16.296,Chirp,5,2
182,63,45,16.296,Chirp,5,2
176,34,46,16.296,Chirp,5,2
182,31,109,16.297,Chirp,5,2
182,63,93,16.297,Chirp,5,2
176,34,47,16.297,Chirp,5,2
182,31,109,16.298,Chirp,5,2
182,63,29,16.298,Chirp,5,2
176,34,48,16.298,Chirp,5,2
182,31,108,16.3,Chirp,5,2
182,63,125,16.3,Chirp,5,2
176,34,47,16.3,Chirp,5,2
182,31,108,16.3,Chirp,5,2
176,34,44,16.3,Chirp,5,2
182,63,109,16.301,Chirp,5,2
182,31,108,16.301,Chirp,5,2
182,63,29,16.301,Chirp,5,2
176,34,47,16.301,Chirp,5,2
176,34,47,16.302,Chirp,5,2
182,31,107,16.303,Chirp,5,2
182,63,125,16.303,Chirp,5,2
176,34,47,16.303,Chirp,5,2
176,34,48,16.304,Chirp,5,2
176,34,44,16.306,Chirp,5,2
182,31,107,16.306,Chirp,5,2
182,63,93,16.306,Chirp,5,2
176,34,47,16.306,Chirp,5,2
176,34,48,16.307,Chirp,5,2
176,34,48,16.308,Chirp,5,2
176,34,48,16.309,Chirp,5,2
176,34,47,16.31,Chirp,5,2
182,31,107,16.311,Chirp,5,2
182,63,45,16.311,Chirp,5,2
176,34,45,16.311,Chirp,5,2
176,34,48,16.312,Chirp,5,2
176,34,48,16.313,Chirp,5,2
176,34,48,16.314,Chirp,5,2
176,34,48,16.315,Chirp,5,2
176,34,44,16.316,Chirp,5,2
176,34,49,16.317,Chirp,5,2
176,34,48,16.318,Chirp,5,2
176,34,49,16.319,Chirp,5,2
176,34,48,16.32,Chirp,5,2
176,34,45,16.321,Chirp,5,2
176,34,50,16.322,Chirp,5,2
176,34,49,16.323,Chirp,5,2
176,34,49,16.324,Chirp,5,2
176,34,49,16.325,Chirp,5,2
176,34,46,16.326,Chirp,5,2
176,34,50,16.327,Chirp,5,2
176,34,50,16.328,Chirp,5,2
176,34,50,16.329,Chirp,5,2
176,34,51,16.33,Chirp,5,2
176,34,47,16.331,Chirp,5,2
176,34,51,16.332,Chirp,5,2
176,34,51,16.333,Chirp,5,2
176,34,51,16.334,Chirp,5,2
176,34,52,16.335,Chirp,5,2
176,34,48,16.336,Chirp,5,2
176,34,51,16.337,Chirp,5,2
176,34,52,16.338,Chirp,5,2
176,34,51,16.339,Chirp,5,2
176,34,52,16.34,Chirp,5,2
176,34,51,16.341,Chirp,5,2
176,34,53,16.342,Chirp,5,2
176,34,52,16.343,Chirp,5,2
176,34,53,16.344,Chirp,5,2
176,34,54,16.345,Chirp,5,2
176,34,51,16.346,Chirp,5,2
176,34,53,16.347,Chirp,5,2
176,34,54,16.349,Chirp,5,2
176,34,54,16.349,Chirp,5,2
176,34,54,16.35,Chirp,5,2
176,34,52,16.351,Chirp,5,2
176,34,55,16.352,Chirp,5,2
176,34,55,16.353,Chirp,5,2
176,34,55,16.354,Chirp,5,2
176,34,55,16.355,Chirp,5,2
176,34,55,16.356,Chirp,5,2
176,34,54,16.357,Chirp,5,2
176,34,56,16.358,Chirp,5,2
176,34,56,16.359,Chirp,5,2
176,34,57,16.36,Chirp,5,2
176,34,56,16.362,Chirp,5,2
176,34,56,16.362,Chirp,5,2
176,34,57,16.364,Chirp,5,2
176,34,57,16.364,Chirp,5,2
176,34,58,16.365,Chirp,5,2
176,34,58,16.366,Chirp,5,2
176,34,56,16.367,Chirp,5,2
176,34,59,16.368,Chirp,5,2
176,34,58,16.369,Chirp,5,2
176,34,59,16.37,Chirp,5,2
176,34,59,16.371,Chirp,5,2
176,34,58,16.372,Chirp,5,2
176,34,59,16.373,Chirp,5,2
176,34,60,16.374,Chirp,5,2
176,34,60,16.375,Chirp,5,2
176,34,60,16.376,Chirp,5,2
176,34,59,16.378,Chirp,5,2
176,34,61,16.378,Chirp,5,2
176,34,61,16.379,Chirp,5,2
176,34,61,16.38,Chirp,5,2
176,34,61,16.381,Chirp,5,2
176,34,61,16.382,Chirp,5,2
176,34,61,16.383,Chirp,5,2
176,34,62,16.385,Chirp,5,2
176,34,62,16.386,Chirp,5,2
176,34,62,16.386,Chirp,5,2
176,34,61,16.388,Chirp,5,2
176,34,63,16.389,Chirp,5,2
176,34,62,16.39,Chirp,5,2
176,34,63,16.39,Chirp,5,2
176,34,63,16.391,Chirp,5,2
176,34,63,16.393,Chirp,5,2
176,34,63,16.394,Chirp,5,2
176,34,63,16.395,Chirp,5,2
176,34,63,16.396,Chirp,5,2
176,34,65,16.402,Chirp,5,2
176,34,65,16.405,Chirp,5,2
144,54,0,16.405,Chirp,5,2
144,54,127,20.015,Chirp,6,2
176,34,67,20.015,Chirp,6,2
176,34,67,20.017,Chirp,6,2
176,34,67,20.017,Chirp,6,2
176,34,67,20.019,Chirp,6,2
176,34,67,20.02,Chirp,6,2
176,34,69,20.02,Chirp,6,2
176,34,68,20.021,Chirp,6,2
176,34,68,20.022,Chirp,6,2
176,34,69,20.023,Chirp,6,2
176,34,69,20.025,Chirp,6,2
176,34,72,20.025,Chirp,6,2
176,34,71,20.027,Chirp,6,2
176,34,71,20.028,Chirp,6,2
176,34,71,20.029,Chirp,6,2
176,34,71,20.03,Chirp,6,2
176,34,74,20.03,Chirp,6,2
176,34,71,20.031,Chirp,6,2
176,34,72,20.032,Chirp,6,2
176,34,72,20.033,Chirp,6,2
176,34,73,20.035,Chirp,6,2
176,34,74,20.036,Chirp,6,2
176,34,72,20.036,Chirp,6,2
176,34,73,20.038,Chirp,6,2
176,34,74,20.038,Chirp,6,2
176,34,73,20.039,Chirp,6,2
176,34,76,20.041,Chirp,6,2
176,34,73,20.041,Chirp,6,2
176,34,74,20.042,Chirp,6,2
176,34,75,20.043,Chirp,6,2
176,34,74,20.045,Chirp,6,2
176,34,75,20.045,Chirp,6,2
176,34,75,20.046,Chirp,6,2
144,54,0,20.047,Chirp,6,2
176,33,75,20.047,Chirp,6,2
176,33,74,20.049,Chirp,6,2
176,33,75,20.049,Chirp,6,2
176,33,77,20.05,Chirp,6,2
176,33,76,20.052,Chirp,6,2
176,33,75,20.052,Chirp,6,2
176,33,74,20.054,Chirp,6,2
176,33,74,20.055,Chirp,6,2
176,33,76,20.056,Chirp,6,2
176,33,78,20.056,Chirp,6,2
176,33,75,20.057,Chirp,6,2
176,33,76,20.059,Chirp,6,2
176,33,76,20.059,Chirp,6,2
176,33,75,20.06,Chirp,6,2
176,33,78,20.061,Chirp,6,2
176,33,76,20.063,Chirp,6,2
176,33,76,20.064,Chirp,6,2
182,31,107,20.065,Chirp,6,2
182,63,93,20.065,Chirp,6,2
176,33,76,20.065,Chirp,6,2
182,31,107,20.065,Chirp,6,2
182,63,125,20.065,Chirp,6,2
176,33,75,20.065,Chirp,6,2
182,31,108,20.066,Chirp,6,2
182,63,109,20.066,Chirp,6,2
176,33,79,20.066,Chirp,6,2
182,31,109,20.067,Chirp,6,2
182,63,93,20.067,Chirp,6,2
176,33,76,20.067,Chirp,6,2
182,31,110,20.068,Chirp,6,2
182,63,61,20.068,Chirp,6,2
176,33,76,20.068,Chirp,6,2
182,31,112,20.069,Chirp,6,2
182,63,13,20.069,Chirp,6,2
176,33,76,20.069,Chirp,6,2
182,31,113,20.07,Chirp,6,2
182,63,13,20.07,Chirp,6,2
176,33,76,20.07,Chirp,6,2
182,31,114,20.071,Chirp,6,2
182,63,93,20.071,Chirp,6,2
176,33,79,20.071,Chirp,6,2
182,31,115,20.072,Chirp,6,2
182,63,126,20.072,Chirp,6,2
176,33,76,20.072,Chirp,6,2
182,31,117,20.073,Chirp,6,2
182,63,30,20.073,Chirp,6,2
176,33,76,20.073,Chirp,6,2
182,31,118,20.075,Chirp,6,2
182,63,62,20.075,Chirp,6,2
176,33,76,20.075,Chirp,6,2
182,31,119,20.075,Chirp,6,2
182,63,94,20.075,Chirp,6,2
176,33,77,20.075,Chirp,6,2
182,31,121,20.076,Chirp,6,2
182,63,14,20.076,Chirp,6,2
176,33,78,20.076,Chirp,6,2
182,31,122,20.077,Chirp,6,2
182,63,46,20.077,Chirp,6,2
176,33,76,20.077,Chirp,6,2
182,31,123,20.078,Chirp,6,2
182,63,95,20.078,Chirp,6,2
176,33,77,20.078,Chirp,6,2
182,31,124,20.08,Chirp,6,2
182,63,111,20.08,Chirp,6,2
176,33,76,20.08,Chirp,6,2
182,31,126,20.081,Chirp,6,2
182,63,15,20.081,Chirp,6,2
176,33,77,20.081,Chirp,6,2
182,31,127,20.081,Chirp,6,2
182,63,63,20.081,Chirp,6,2
176,33,79,20.081,Chirp,6,2
182,31,127,20.082,Chirp,6,2
182,63,127,20.082,Chirp,6,2
176,33,76,20.082,Chirp,6,2
176,33,77,20.083,Chirp,6,2
176,33,76,20.085,Chirp,6,2
176,33,76,20.085,Chirp,6,2
176,33,79,20.086,Chirp,6,2
176,33,77,20.088,Chirp,6,2
176,33,77,20.088,Chirp,6,2
176,33,77,20.09,Chirp,6,2
176,33,76,20.091,Chirp,6,2
176,33,79,20.092,Chirp,6,2
176,33,76,20.093,Chirp,6,2
176,33,76,20.094,Chirp,6,2
176,33,77,20.095,Chirp,6,2
176,33,77,20.095,Chirp,6,2
176,33,79,20.097,Chirp,6,2
176,33,77,20.097,Chirp,6,2
176,33,76,20.098,Chirp,6,2
176,33,77,20.099,Chirp,6,2
176,33,77,20.101,Chirp,6,2
176,33,80,20.102,Chirp,6,2
176,33,76,20.103,Chirp,6,2
176,33,77,20.104,Chirp,6,2
176,33,76,20.105,Chirp,6,2
176,33,77,20.105,Chirp,6,2
176,33,79,20.106,Chirp,6,2
176,33,77,20.108,Chirp,6,2
176,33,76,20.109,Chirp,6,2
176,33,77,20.11,Chirp,6,2
176,33,76,20.11,Chirp,6,2
176,33,80,20.111,Chirp,6,2
176,33,77,20.113,Chirp,6,2
176,33,76,20.113,Chirp,6,2
176,33,76,20.114,Chirp,6,2
176,33,76,20.115,Chirp,6,2
176,33,80,20.116,Chirp,6,2
176,33,76,20.117,Chirp,6,2
176,33,77,20.119,Chirp,6,2
176,33,76,20.119,Chirp,6,2
176,33,76,20.12,Chirp,6,2
176,33,78,20.121,Chirp,6,2
176,33,77,20.122,Chirp,6,2
176,33,77,20.124,Chirp,6,2
176,33,76,20.125,Chirp,6,2
176,33,76,20.125,Chirp,6,2
176,33,76,20.126,Chirp,6,2
176,33,78,20.128,Chirp,6,2
176,33,75,20.128,Chirp,6,2
176,33,75,20.13,Chirp,6,2
176,33,76,20.13,Chirp,6,2
176,33,76,20.131,Chirp,6,2
176,33,78,20.133,Chirp,6,2
176,33,75,20.133,Chirp,6,2
176,33,75,20.135,Chirp,6,2
176,33,74,20.135,Chirp,6,2
176,33,74,20.136,Chirp,6,2
176,33,76,20.138,Chirp,6,2
176,33,75,20.139,Chirp,6,2
176,33,75,20.139,Chirp,6,2
176,33,75,20.141,Chirp,6,2
176,33,74,20.142,Chirp,6,2
176,33,75,20.142,Chirp,6,2
176,33,73,20.143,Chirp,6,2
176,33,75,20.145,Chirp,6,2
176,33,73,20.146,Chirp,6,2
176,33,74,20.146,Chirp,6,2
176,33,75,20.147,Chirp,6,2
176,33,73,20.149,Chirp,6,2
176,33,73,20.15,Chirp,6,2
144,54,127,20.15,Chirp,6,2
176,34,73,20.15,Chirp,6,2
176,34,73,20.152,Chirp,6,2
176,34,75,20.152,Chirp,6,2
176,34,72,20.154,Chirp,6,2
176,34,73,20.155,Chirp,6,2
176,34,73,20.155,Chirp,6,2
176,34,72,20.156,Chirp,6,2
176,34,74,20.157,Chirp,6,2
176,34,71,20.158,Chirp,6,2
176,34,72,20.159,Chirp,6,2
176,34,72,20.16,Chirp,6,2
176,34,71,20.161,Chirp,6,2
176,34,73,20.163,Chirp,6,2
176,34,72,20.163,Chirp,6,2
176,34,71,20.165,Chirp,6,2
176,34,71,20.165,Chirp,6,2
176,34,71,20.166,Chirp,6,2
176,34,72,20.167,Chirp,6,2
176,34,71,20.169,Chirp,6,2
176,34,70,20.169,Chirp,6,2
176,34,70,20.171,Chirp,6,2
176,34,70,20.171,Chirp,6,2
176,34,70,20.173,Chirp,6,2
176,34,71,20.173,Chirp,6,2
176,34,70,20.175,Chirp,6,2
176,34,70,20.176,Chirp,6,2
176,34,69,20.176,Chirp,6,2
176,34,70,20.178,Chirp,6,2
176,34,70,20.178,Chirp,6,2
176,34,69,20.18,Chirp,6,2
176,34,68,20.18,Chirp,6,2
176,34,69,20.181,Chirp,6,2
176,34,68,20.183,Chirp,6,2
176,34,69,20.184,Chirp,6,2
176,34,68,20.185,Chirp,6,2
176,34,68,20.185,Chirp,6,2
176,34,68,20.187,Chirp,6,2
176,34,67,20.188,Chirp,6,2
176,34,68,20.189,Chirp,6,2
176,34,67,20.19,Chirp,6,2
176,34,67,20.191,Chirp,6,2
176,34,67,20.191,Chirp,6,2
176,34,67,20.192,Chirp,6,2
176,34,67,20.193,Chirp,6,2
176,34,66,20.195,Chirp,6,2
176,34,66,20.195,Chirp,6,2
176,34,66,20.197,Chirp,6,2
176,34,66,20.197,Chirp,6,2
176,34,65,20.199,Chirp,6,2
176,34,66,20.2,Chirp,6,2
176,34,65,20.2,Chirp,6,2
176,34,65,20.202,Chirp,6,2
176,34,65,20.202,Chirp,6,2
176,34,65,20.205,Chirp,6,2
176,34,63,20.207,Chirp,6,2
176,34,63,20.209,Chirp,6,2
176,34,63,20.211,Chirp,6,2
176,34,63,20.212,Chirp,6,2
176,34,62,20.213,Chirp,6,2
176,34,63,20.214,Chirp,6,2
176,34,62,20.216,Chirp,6,2
176,34,63,20.217,Chirp,6,2
176,34,62,20.217,Chirp,6,2
176,34,61,20.219,Chirp,6,2
176,34,62,20.22,Chirp,6,2
176,34,61,20.22,Chirp,6,2
176,34,62,20.222,Chirp,6,2
176,34,61,20.223,Chirp,6,2
176,34,60,20.224,Chirp,6,2
176,34,60,20.225,Chirp,6,2
176,34,61,20.226,Chirp,6,2
176,34,60,20.227,Chirp,6,2
176,34,60,20.228,Chirp,6,2
176,34,60,20.229,Chirp,6,2
176,34,59,20.23,Chirp,6,2
176,34,60,20.231,Chirp,6,2
176,34,60,20.232,Chirp,6,2
176,34,59,20.233,Chirp,6,2
176,34,59,20.234,Chirp,6,2
176,34,57,20.235,Chirp,6,2
176,34,58,20.235,Chirp,6,2
176,34,59,20.237,Chirp,6,2
176,34,58,20.238,Chirp,6,2
176,34,58,20.239,Chirp,6,2
176,34,57,20.24,Chirp,6,2
176,34,57,20.241,Chirp,6,2
176,34,57,20.242,Chirp,6,2
176,34,56,20.243,Chirp,6,2
176,34,57,20.244,Chirp,6,2
176,34,55,20.245,Chirp,6,2
176,34,56,20.245,Chirp,6,2
176,34,55,20.246,Chirp,6,2
176,34,56,20.248,Chirp,6,2
176,34,55,20.249,Chirp,6,2
176,34,53,20.25,Chirp,6,2
176,34,55,20.251,Chirp,6,2
176,34,54,20.251,Chirp,6,2
176,34,55,20.253,Chirp,6,2
176,34,53,20.254,Chirp,6,2
176,34,52,20.255,Chirp,6,2
176,34,53,20.256,Chirp,6,2
176,34,53,20.257,Chirp,6,2
176,34,53,20.258,Chirp,6,2
176,34,53,20.259,Chirp,6,2
176,34,50,20.259,Chirp,6,2
176,34,52,20.26,Chirp,6,2
176,34,52,20.261,Chirp,6,2
176,34,51,20.263,Chirp,6,2
176,34,52,20.263,Chirp,6,2
176,34,48,20.265,Chirp,6,2
176,34,51,20.265,Chirp,6,2
176,34,51,20.266,Chirp,6,2
176,34,51,20.268,Chirp,6,2
176,34,50,20.269,Chirp,6,2
176,34,48,20.27,Chirp,6,2
176,34,50,20.271,Chirp,6,2
176,34,50,20.271,Chirp,6,2
176,34,50,20.273,Chirp,6,2
176,34,50,20.273,Chirp,6,2
176,34,47,20.275,Chirp,6,2
176,34,49,20.276,Chirp,6,2
182,31,127,20.276,Chirp,6,2
182,63,31,20.276,Chirp,6,2
176,34,50,20.276,Chirp,6,2
182,31,126,20.277,Chirp,6,2
182,63,79,20.277,Chirp,6,2
176,34,50,20.277,Chirp,6,2
182,31,126,20.279,Chirp,6,2
182,63,15,20.279,Chirp,6,2
176,34,49,20.279,Chirp,6,2
182,31,125,20.28,Chirp,6,2
182,63,47,20.28,Chirp,6,2
176,34,47,20.28,Chirp,6,2
182,31,124,20.28,Chirp,6,2
182,63,127,20.28,Chirp,6,2
176,34,49,20.28,Chirp,6,2
182,31,124,20.282,Chirp,6,2
182,63,47,20.282,Chirp,6,2
176,34,48,20.282,Chirp,6,2
182,31,123,20.283,Chirp,6,2
182,63,127,20.283,Chirp,6,2
176,34,48,20.283,Chirp,6,2
182,31,123,20.284,Chirp,6,2
182,63,78,20.284,Chirp,6,2
176,34,48,20.284,Chirp,6,2
182,31,123,20.284,Chirp,6,2
182,63,14,20.284,Chirp,6,2
176,34,49,20.284,Chirp,6,2
182,31,122,20.286,Chirp,6,2
182,63,94,20.286,Chirp,6,2
176,34,45,20.286,Chirp,6,2
182,31,122,20.287,Chirp,6,2
182,63,30,20.287,Chirp,6,2
176,34,48,20.287,Chirp,6,2
182,31,121,20.288,Chirp,6,2
182,63,78,20.288,Chirp,6,2
