Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,58,0.25,Baby_Scratch,1,1
176,34,58,0.252,Baby_Scratch,1,1
176,34,58,0.252,Baby_Scratch,1,1
176,34,57,0.253,Baby_Scratch,1,1
176,34,59,0.254,Baby_Scratch,1,1
176,34,59,0.256,Baby_Scratch,1,1
176,34,59,0.257,Baby_Scratch,1,1
176,34,60,0.257,Baby_Scratch,1,1
176,34,59,0.259,Baby_Scratch,1,1
176,34,60,0.26,Baby_Scratch,1,1
176,34,60,0.26,Baby_Scratch,1,1
176,34,60,0.261,Baby_Scratch,1,1
176,34,60,0.262,Baby_Scratch,1,1
176,34,61,0.263,Baby_Scratch,1,1
176,34,61,0.264,Baby_Scratch,1,1
176,34,61,0.265,Baby_Scratch,1,1
176,34,61,0.267,Baby_Scratch,1,1
176,34,62,0.267,Baby_Scratch,1,1
176,34,61,0.268,Baby_Scratch,1,1
176,34,62,0.27,Baby_Scratch,1,1
176,34,62,0.271,Baby_Scratch,1,1
176,34,63,0.272,Baby_Scratch,1,1
176,34,62,0.273,Baby_Scratch,1,1
176,34,62,0.274,Baby_Scratch,1,1
176,34,63,0.274,Baby_Scratch,1,1
176,34,63,0.275,Baby_Scratch,1,1
176,34,63,0.276,Baby_Scratch,1,1
176,34,63,0.277,Baby_Scratch,1,1
176,34,63,0.278,Baby_Scratch,1,1
176,34,63,0.279,Baby_Scratch,1,1
176,34,63,0.281,Baby_Scratch,1,1
176,34,65,0.289,Baby_Scratch,1,1
176,34,65,0.29,Baby_Scratch,1,1
176,34,65,0.293,Baby_Scratch,1,1
176,34,65,0.295,Baby_Scratch,1,1
176,34,65,0.298,Baby_Scratch,1,1
176,34,65,0.299,Baby_Scratch,1,1
176,34,65,0.3,Baby_Scratch,1,1
176,34,65,0.301,Baby_Scratch,1,1
176,34,65,0.302,Baby_Scratch,1,1
176,34,65,0.303,Baby_Scratch,1,1
176,34,65,0.305,Baby_Scratch,1,1
176,34,65,0.306,Baby_Scratch,1,1
176,34,65,0.307,Baby_Scratch,1,1
176,34,65,0.308,Baby_Scratch,1,1
176,34,65,0.309,Baby_Scratch,1,1
176,34,65,0.31,Baby_Scratch,1,1
176,34,65,0.311,Baby_Scratch,1,1
176,34,66,0.312,Baby_Scratch,1,1
176,34,65,0.313,Baby_Scratch,1,1
176,34,65,0.313,Baby_Scratch,1,1
176,34,65,0.315,Baby_Scratch,1,1
176,34,66,0.316,Baby_Scratch,1,1
176,34,65,0.317,Baby_Scratch,1,1
176,34,66,0.318,Baby_Scratch,1,1
176,34,65,0.319,Baby_Scratch,1,1
176,34,66,0.32,Baby_Scratch,1,1
176,34,65,0.321,Baby_Scratch,1,1
176,34,66,0.322,Baby_Scratch,1,1
176,34,65,0.322,Baby_Scratch,1,1
176,34,65,0.324,Baby_Scratch,1,1
176,34,66,0.325,Baby_Scratch,1,1
176,34,66,0.325,Baby_Scratch,1,1
176,34,65,0.327,Baby_Scratch,1,1
176,34,65,0.328,Baby_Scratch,1,1
144,54,0,0.329,Baby_Scratch,1,1
144,54,127,1.76,Baby_Scratch,2,1
176,34,67,1.76,Baby_Scratch,2,1
176,34,67,1.761,Baby_Scratch,2,1
176,34,67,1.762,Baby_Scratch,2,1
176,34,68,1.763,Baby_Scratch,2,1
176,34,67,1.764,Baby_Scratch,2,1
176,34,67,1.765,Baby_Scratch,2,1
176,34,68,1.766,Baby_Scratch,2,1
176,34,67,1.767,Baby_Scratch,2,1
176,34,69,1.768,Baby_Scratch,2,1
176,34,69,1.769,Baby_Scratch,2,1
176,34,68,1.77,Baby_Scratch,2,1
176,34,69,1.771,Baby_Scratch,2,1
176,34,69,1.772,Baby_Scratch,2,1
176,34,70,1.773,Baby_Scratch,2,1
176,34,68,1.774,Baby_Scratch,2,1
176,34,69,1.775,Baby_Scratch,2,1
176,34,70,1.776,Baby_Scratch,2,1
176,34,69,1.777,Baby_Scratch,2,1
176,34,70,1.779,Baby_Scratch,2,1
176,34,69,1.779,Baby_Scratch,2,1
176,34,69,1.78,Baby_Scratch,2,1
176,34,69,1.781,Baby_Scratch,2,1
176,34,69,1.782,Baby_Scratch,2,1
176,34,71,1.783,Baby_Scratch,2,1
176,34,70,1.785,Baby_Scratch,2,1
176,34,71,1.785,Baby_Scratch,2,1
176,34,69,1.787,Baby_Scratch,2,1
176,34,70,1.787,Baby_Scratch,2,1
176,34,72,1.788,Baby_Scratch,2,1
176,34,71,1.789,Baby_Scratch,2,1
176,34,70,1.79,Baby_Scratch,2,1
176,34,70,1.792,Baby_Scratch,2,1
