Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,88,4.126,Stab,2,1
176,34,88,4.126,Stab,2,1
182,31,97,4.128,Stab,2,1
182,63,91,4.128,Stab,2,1
176,34,88,4.128,Stab,2,1
182,31,98,4.129,Stab,2,1
182,63,44,4.129,Stab,2,1
176,34,95,4.129,Stab,2,1
176,34,90,4.13,Stab,2,1
182,31,100,4.13,Stab,2,1
182,63,44,4.13,Stab,2,1
176,34,89,4.13,Stab,2,1
182,31,101,4.132,Stab,2,1
182,63,60,4.132,Stab,2,1
176,34,90,4.132,Stab,2,1
182,31,101,4.133,Stab,2,1
182,63,124,4.133,Stab,2,1
176,34,90,4.133,Stab,2,1
182,31,102,4.133,Stab,2,1
182,63,124,4.133,Stab,2,1
176,34,95,4.133,Stab,2,1
182,31,103,4.135,Stab,2,1
182,63,108,4.135,Stab,2,1
176,34,91,4.135,Stab,2,1
182,31,104,4.135,Stab,2,1
182,63,108,4.135,Stab,2,1
176,34,90,4.135,Stab,2,1
182,31,105,4.136,Stab,2,1
182,63,108,4.136,Stab,2,1
176,34,91,4.136,Stab,2,1
182,31,106,4.137,Stab,2,1
182,63,93,4.137,Stab,2,1
176,34,91,4.137,Stab,2,1
182,31,107,4.138,Stab,2,1
182,63,125,4.138,Stab,2,1
176,34,96,4.138,Stab,2,1
182,31,109,4.139,Stab,2,1
182,63,29,4.139,Stab,2,1
176,34,91,4.139,Stab,2,1
182,31,110,4.141,Stab,2,1
182,63,125,4.141,Stab,2,1
176,34,91,4.141,Stab,2,1
182,31,112,4.141,Stab,2,1
182,63,29,4.141,Stab,2,1
176,34,90,4.141,Stab,2,1
182,31,113,4.143,Stab,2,1
182,63,93,4.143,Stab,2,1
176,34,91,4.143,Stab,2,1
182,31,115,4.143,Stab,2,1
182,63,62,4.143,Stab,2,1
176,34,97,4.143,Stab,2,1
182,31,117,4.145,Stab,2,1
182,63,14,4.145,Stab,2,1
176,34,90,4.145,Stab,2,1
182,31,118,4.145,Stab,2,1
182,63,78,4.145,Stab,2,1
176,34,91,4.145,Stab,2,1
182,31,120,4.146,Stab,2,1
182,63,30,4.146,Stab,2,1
176,34,92,4.146,Stab,2,1
182,31,121,4.147,Stab,2,1
182,63,78,4.147,Stab,2,1
176,34,91,4.147,Stab,2,1
182,31,123,4.149,Stab,2,1
182,63,14,4.149,Stab,2,1
176,34,95,4.149,Stab,2,1
182,31,124,4.149,Stab,2,1
182,63,127,4.149,Stab,2,1
176,34,89,4.149,Stab,2,1
182,31,126,4.15,Stab,2,1
182,63,95,4.15,Stab,2,1
176,34,89,4.15,Stab,2,1
182,31,127,4.152,Stab,2,1
182,63,127,4.152,Stab,2,1
176,34,89,4.152,Stab,2,1
176,34,89,4.152,Stab,2,1
176,34,92,4.154,Stab,2,1
176,34,87,4.155,Stab,2,1
176,34,87,4.156,Stab,2,1
176,34,87,4.156,Stab,2,1
176,34,87,4.158,Stab,2,1
176,34,92,4.158,Stab,2,1
176,34,85,4.159,Stab,2,1
176,34,85,4.16,Stab,2,1
176,34,83,4.162,Stab,2,1
176,34,84,4.162,Stab,2,1
176,34,82,4.164,Stab,2,1
176,34,87,4.164,Stab,2,1
176,34,83,4.165,Stab,2,1
176,34,82,4.166,Stab,2,1
176,34,81,4.167,Stab,2,1
176,34,80,4.168,Stab,2,1
176,34,81,4.169,Stab,2,1
176,34,78,4.17,Stab,2,1
176,34,78,4.171,Stab,2,1
176,34,77,4.172,Stab,2,1
176,34,76,4.173,Stab,2,1
176,34,77,4.174,Stab,2,1
176,34,74,4.175,Stab,2,1
176,34,74,4.176,Stab,2,1
176,34,74,4.177,Stab,2,1
176,34,71,4.178,Stab,2,1
176,34,72,4.179,Stab,2,1
176,34,71,4.18,Stab,2,1
176,34,69,4.181,Stab,2,1
176,34,68,4.182,Stab,2,1
176,34,68,4.183,Stab,2,1
176,34,68,4.184,Stab,2,1
176,34,66,4.185,Stab,2,1
176,34,66,4.186,Stab,2,1
176,34,65,4.187,Stab,2,1
176,34,63,4.19,Stab,2,1
176,34,63,4.191,Stab,2,1
176,34,62,4.192,Stab,2,1
176,34,62,4.193,Stab,2,1
176,34,61,4.194,Stab,2,1
176,34,61,4.195,Stab,2,1
