Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number
176,34,76,16.303,Flare,5,2
182,31,107,16.304,Flare,5,2
182,63,45,16.304,Flare,5,2
176,34,76,16.304,Flare,5,2
182,31,107,16.306,Flare,5,2
182,63,93,16.306,Flare,5,2
176,34,75,16.306,Flare,5,2
182,31,108,16.306,Flare,5,2
182,63,29,16.306,Flare,5,2
176,34,76,16.306,Flare,5,2
182,31,109,16.307,Flare,5,2
182,63,29,16.307,Flare,5,2
176,34,78,16.307,Flare,5,2
182,31,110,16.308,Flare,5,2
182,63,61,16.308,Flare,5,2
176,34,75,16.308,Flare,5,2
182,31,111,16.309,Flare,5,2
182,63,61,16.309,Flare,5,2
176,34,76,16.309,Flare,5,2
182,31,112,16.311,Flare,5,2
182,63,61,16.311,Flare,5,2
176,34,75,16.311,Flare,5,2
182,31,113,16.311,Flare,5,2
182,63,125,16.311,Flare,5,2
176,34,76,16.311,Flare,5,2
182,31,115,16.312,Flare,5,2
182,63,46,16.312,Flare,5,2
176,34,75,16.312,Flare,5,2
182,31,116,16.313,Flare,5,2
182,63,62,16.313,Flare,5,2
176,34,78,16.313,Flare,5,2
182,31,117,16.314,Flare,5,2
182,63,110,16.314,Flare,5,2
176,34,75,16.314,Flare,5,2
182,31,119,16.315,Flare,5,2
182,63,14,16.315,Flare,5,2
176,34,75,16.315,Flare,5,2
182,31,120,16.316,Flare,5,2
182,63,78,16.316,Flare,5,2
176,34,76,16.316,Flare,5,2
182,31,122,16.317,Flare,5,2
182,63,30,16.317,Flare,5,2
176,34,75,16.317,Flare,5,2
182,31,123,16.318,Flare,5,2
182,63,78,16.318,Flare,5,2
176,34,77,16.318,Flare,5,2
182,31,124,16.319,Flare,5,2
182,63,127,16.319,Flare,5,2
176,34,75,16.319,Flare,5,2
182,31,126,16.32,Flare,5,2
182,63,79,16.32,Flare,5,2
176,34,75,16.32,Flare,5,2
182,31,127,16.321,Flare,5,2
182,63,111,16.321,Flare,5,2
176,34,74,16.321,Flare,5,2
182,31,127,16.322,Flare,5,2
182,63,127,16.322,Flare,5,2
176,34,75,16.322,Flare,5,2
176,34,76,16.323,Flare,5,2
176,34,74,16.324,Flare,5,2
176,34,75,16.325,Flare,5,2
176,34,74,16.326,Flare,5,2
176,34,75,16.327,Flare,5,2
176,34,75,16.328,Flare,5,2
176,34,73,16.329,Flare,5,2
176,34,73,16.33,Flare,5,2
176,34,73,16.331,Flare,5,2
176,34,74,16.332,Flare,5,2
176,34,75,16.333,Flare,5,2
176,34,73,16.334,Flare,5,2
176,34,73,16.335,Flare,5,2
176,34,73,16.336,Flare,5,2
176,34,72,16.337,Flare,5,2
176,34,73,16.338,Flare,5,2
176,34,72,16.339,Flare,5,2
176,34,71,16.34,Flare,5,2
176,34,72,16.341,Flare,5,2
176,34,72,16.342,Flare,5,2
176,34,73,16.343,Flare,5,2
176,34,72,16.344,Flare,5,2
176,34,71,16.345,Flare,5,2
176,34,71,16.346,Flare,5,2
176,34,70,16.347,Flare,5,2
176,34,72,16.348,Flare,5,2
176,34,70,16.349,Flare,5,2
176,34,70,16.35,Flare,5,2
176,34,69,16.351,Flare,5,2
176,34,70,16.352,Flare,5,2
176,34,72,16.353,Flare,5,2
176,34,70,16.354,Flare,5,2
176,34,69,16.355,Flare,5,2
176,34,69,16.357,Flare,5,2
176,34,70,16.357,Flare,5,2
176,34,70,16.358,Flare,5,2
176,34,69,16.359,Flare,5,2
176,34,69,16.361,Flare,5,2
176,34,69,16.361,Flare,5,2
176,34,68,16.362,Flare,5,2
176,34,70,16.363,Flare,5,2
176,34,68,16.364,Flare,5,2
176,34,68,16.365,Flare,5,2
176,34,68,16.366,Flare,5,2
176,34,68,16.367,Flare,5,2
176,34,69,16.368,Flare,5,2
176,34,68,16.369,Flare,5,2
176,34,67,16.37,Flare,5,2
176,34,67,16.371,Flare,5,2
176,34,68,16.372,Flare,5,2
176,34,67,16.373,Flare,5,2
176,34,67,16.374,Flare,5,2
176,34,67,16.375,Flare,5,2
176,34,67,16.376,Flare,5,2
176,34,66,16.377,Flare,5,2
176,34,67,16.378,Flare,5,2
176,34,66,16.379,Flare,5,2
176,34,67,16.38,Flare,5,2
176,34,66,16.381,Flare,5,2
176,34,65,16.382,Flare,5,2
176,34,66,16.383,Flare,5,2
176,34,66,16.384,Flare,5,2
176,34,65,16.385,Flare,5,2
176,34,65,16.386,Flare,5,2
176,34,65,16.387,Flare,5,2
176,34,65,16.388,Flare,5,2
176,34,65,16.389,Flare,5,2
176,34,65,16.39,Flare,5,2
176,34,65,16.391,Flare,5,2
176,34,65,16.393,Flare,5,2
176,34,63,16.399,Flare,5,2
176,34,63,16.403,Flare,5,2
176,34,63,16.405,Flare,5,2
176,34,63,16.407,Flare,5,2
176,34,63,16.408,Flare,5,2
176,34,63,16.411,Flare,5,2
176,34,63,16.411,Flare,5,2
176,34,63,16.412,Flare,5,2
176,34,63,16.414,Flare,5,2
176,34,63,16.415,Flare,5,2
176,34,63,16.415,Flare,5,2
176,34,63,16.417,Flare,5,2
176,34,62,16.417,Flare,5,2
176,34,63,16.418,Flare,5,2
176,34,62,16.419,Flare,5,2
176,34,62,16.42,Flare,5,2
176,34,63,16.421,Flare,5,2
176,34,62,16.422,Flare,5,2
176,34,62,16.423,Flare,5,2
176,34,61,16.424,Flare,5,2
176,34,62,16.425,Flare,5,2
176,34,61,16.426,Flare,5,2
176,34,62,16.427,Flare,5,2
176,34,61,16.428,Flare,5,2
176,34,62,16.429,Flare,5,2
176,34,60,16.43,Flare,5,2
176,34,61,16.432,Flare,5,2
176,34,61,16.433,Flare,5,2
176,34,61,16.433,Flare,5,2
176,34,61,16.434,Flare,5,2
176,34,60,16.435,Flare,5,2
176,34,61,16.436,Flare,5,2
176,34,60,16.437,Flare,5,2
176,34,60,16.438,Flare,5,2
176,34,61,16.439,Flare,5,2
176,34,59,16.441,Flare,5,2
176,34,60,16.441,Flare,5,2
176,34,60,16.442,Flare,5,2
176,34,60,16.444,Flare,5,2
176,34,59,16.444,Flare,5,2
176,34,59,16.445,Flare,5,2
176,34,59,16.446,Flare,5,2
176,34,60,16.447,Flare,5,2
176,34,59,16.448,Flare,5,2
176,34,59,16.449,Flare,5,2
176,34,58,16.45,Flare,5,2
176,34,59,16.451,Flare,5,2
176,34,58,16.452,Flare,5,2
176,34,59,16.453,Flare,5,2
176,34,58,16.455,Flare,5,2
176,34,57,16.455,Flare,5,2
176,34,58,16.456,Flare,5,2
176,34,58,16.457,Flare,5,2
176,34,58,16.458,Flare,5,2
176,34,58,16.459,Flare,5,2
176,34,57,16.461,Flare,5,2
176,34,58,16.461,Flare,5,2
176,34,57,16.463,Flare,5,2
176,34,58,16.463,Flare,5,2
176,34,58,16.464,Flare,5,2
176,34,56,16.466,Flare,5,2
176,34,57,16.467,Flare,5,2
176,34,56,16.467,Flare,5,2
176,34,57,16.468,Flare,5,2
176,34,57,16.47,Flare,5,2
176,34,56,16.47,Flare,5,2
176,34,55,16.471,Flare,5,2
176,34,55,16.472,Flare,5,2
176,34,56,16.473,Flare,5,2
176,34,54,16.474,Flare,5,2
176,34,55,16.475,Flare,5,2
176,34,52,16.476,Flare,5,2
176,34,55,16.477,Flare,5,2
176,34,54,16.478,Flare,5,2
176,34,54,16.479,Flare,5,2
176,34,53,16.48,Flare,5,2
176,34,52,16.482,Flare,5,2
176,34,53,16.483,Flare,5,2
176,34,53,16.483,Flare,5,2
176,34,52,16.484,Flare,5,2
176,34,52,16.485,Flare,5,2
176,34,50,16.486,Flare,5,2
176,34,52,16.487,Flare,5,2
176,34,51,16.488,Flare,5,2
176,34,51,16.489,Flare,5,2
176,34,51,16.49,Flare,5,2
176,34,48,16.491,Flare,5,2
176,34,50,16.493,Flare,5,2
176,34,50,16.493,Flare,5,2
176,34,50,16.494,Flare,5,2
176,34,49,16.496,Flare,5,2
176,34,46,16.496,Flare,5,2
176,34,49,16.498,Flare,5,2
176,34,48,16.498,Flare,5,2
176,34,49,16.499,Flare,5,2
176,34,47,16.5,Flare,5,2
176,34,45,16.501,Flare,5,2
176,34,47,16.502,Flare,5,2
176,34,47,16.503,Flare,5,2
176,34,47,16.504,Flare,5,2
176,34,46,16.505,Flare,5,2
176,34,43,16.506,Flare,5,2
176,34,46,16.507,Flare,5,2
176,34,46,16.508,Flare,5,2
176,34,46,16.509,Flare,5,2
176,34,45,16.51,Flare,5,2
176,34,41,16.511,Flare,5,2
176,34,45,16.512,Flare,5,2
176,34,45,16.513,Flare,5,2
176,34,44,16.514,Flare,5,2
176,34,44,16.515,Flare,5,2
176,34,40,16.516,Flare,5,2
176,34,43,16.517,Flare,5,2
176,34,44,16.518,Flare,5,2
176,34,43,16.519,Flare,5,2
176,34,43,16.52,Flare,5,2
176,34,42,16.521,Flare,5,2
176,34,38,16.522,Flare,5,2
176,34,42,16.523,Flare,5,2
176,34,42,16.524,Flare,5,2
176,34,42,16.525,Flare,5,2
176,34,41,16.526,Flare,5,2
176,34,37,16.527,Flare,5,2
176,34,41,16.528,Flare,5,2
182,31,127,16.529,Flare,5,2
182,63,95,16.529,Flare,5,2
176,34,41,16.529,Flare,5,2
182,31,126,16.53,Flare,5,2
182,63,63,16.53,Flare,5,2
176,34,42,16.53,Flare,5,2
182,31,124,16.531,Flare,5,2
182,63,111,16.531,Flare,5,2
176,34,41,16.531,Flare,5,2
182,31,122,16.532,Flare,5,2
182,63,110,16.532,Flare,5,2
176,34,36,16.532,Flare,5,2
182,31,121,16.533,Flare,5,2
182,63,62,16.533,Flare,5,2
176,34,41,16.533,Flare,5,2
182,31,119,16.534,Flare,5,2
182,63,126,16.534,Flare,5,2
176,34,41,16.534,Flare,5,2
182,31,118,16.535,Flare,5,2
182,63,14,16.535,Flare,5,2
176,34,41,16.535,Flare,5,2
182,31,116,16.536,Flare,5,2
182,63,62,16.536,Flare,5,2
176,34,41,16.536,Flare,5,2
182,31,114,16.537,Flare,5,2
182,63,93,16.537,Flare,5,2
176,34,36,16.537,Flare,5,2
182,31,112,16.538,Flare,5,2
182,63,61,16.538,Flare,5,2
176,34,41,16.538,Flare,5,2
182,31,111,16.539,Flare,5,2
182,63,45,16.539,Flare,5,2
176,34,40,16.539,Flare,5,2
182,31,109,16.54,Flare,5,2
182,63,93,16.54,Flare,5,2
176,34,39,16.54,Flare,5,2
182,31,107,16.541,Flare,5,2
182,63,125,16.541,Flare,5,2
176,34,40,16.541,Flare,5,2
182,31,106,16.542,Flare,5,2
182,63,12,16.542,Flare,5,2
176,34,35,16.542,Flare,5,2
182,31,105,16.543,Flare,5,2
182,63,28,16.543,Flare,5,2
176,34,40,16.543,Flare,5,2
182,31,103,16.544,Flare,5,2
182,63,108,16.544,Flare,5,2
176,34,40,16.544,Flare,5,2
182,31,102,16.545,Flare,5,2
182,63,124,16.545,Flare,5,2
176,34,40,16.545,Flare,5,2
182,31,101,16.546,Flare,5,2
182,63,124,16.546,Flare,5,2
176,34,40,16.546,Flare,5,2
182,31,100,16.547,Flare,5,2
182,63,44,16.547,Flare,5,2
176,34,35,16.547,Flare,5,2
182,31,99,16.548,Flare,5,2
182,63,60,16.548,Flare,5,2
176,34,39,16.548,Flare,5,2
182,31,97,16.549,Flare,5,2
182,63,91,16.549,Flare,5,2
176,34,39,16.549,Flare,5,2
182,31,96,16.55,Flare,5,2
182,63,59,16.55,Flare,5,2
176,34,40,16.55,Flare,5,2
182,31,95,16.551,Flare,5,2
182,63,27,16.551,Flare,5,2
176,34,39,16.551,Flare,5,2
182,31,93,16.552,Flare,5,2
182,63,91,16.552,Flare,5,2
176,34,35,16.552,Flare,5,2
182,31,92,16.553,Flare,5,2
182,63,11,16.553,Flare,5,2
176,34,40,16.553,Flare,5,2
176,34,39,16.554,Flare,5,2
182,31,90,16.555,Flare,5,2
182,63,75,16.555,Flare,5,2
176,34,40,16.555,Flare,5,2
176,34,40,16.556,Flare,5,2
176,34,36,16.557,Flare,5,2
176,34,40,16.558,Flare,5,2
182,31,89,16.559,Flare,5,2
182,63,91,16.559,Flare,5,2
176,34,40,16.559,Flare,5,2
176,34,39,16.56,Flare,5,2
176,34,40,16.561,Flare,5,2
176,34,36,16.562,Flare,5,2
176,34,41,16.563,Flare,5,2
176,34,40,16.564,Flare,5,2
176,34,40,16.565,Flare,5,2
176,34,40,16.566,Flare,5,2
176,34,40,16.567,Flare,5,2
182,31,87,16.568,Flare,5,2
182,63,106,16.568,Flare,5,2
176,34,36,16.568,Flare,5,2
176,34,40,16.569,Flare,5,2
176,34,41,16.57,Flare,5,2
176,34,40,16.571,Flare,5,2
176,34,42,16.572,Flare,5,2
176,34,36,16.573,Flare,5,2
176,34,40,16.574,Flare,5,2
176,34,41,16.575,Flare,5,2
176,34,42,16.576,Flare,5,2
176,34,42,16.577,Flare,5,2
176,34,37,16.578,Flare,5,2
176,34,41,16.579,Flare,5,2
176,34,42,16.58,Flare,5,2
176,34,42,16.581,Flare,5,2
176,34,42,16.582,Flare,5,2
176,34,38,16.583,Flare,5,2
176,34,42,16.584,Flare,5,2
176,34,42,16.585,Flare,5,2
176,34,42,16.586,Flare,5,2
176,34,43,16.587,Flare,5,2
176,34,38,16.588,Flare,5,2
176,34,42,16.589,Flare,5,2
176,34,44,16.59,Flare,5,2
176,34,44,16.591,Flare,5,2
176,34,43,16.592,Flare,5,2
176,34,40,16.593,Flare,5,2
176,34,44,16.594,Flare,5,2
176,34,44,16.595,Flare,5,2
176,34,44,16.596,Flare,5,2
176,34,44,16.597,Flare,5,2
176,34,42,16.598,Flare,5,2
176,34,45,16.599,Flare,5,2
176,34,45,16.6,Flare,5,2
176,34,45,16.601,Flare,5,2
176,34,47,16.602,Flare,5,2
176,34,42,16.603,Flare,5,2
176,34,46,16.604,Flare,5,2
176,34,47,16.605,Flare,5,2
176,34,47,16.606,Flare,5,2
176,34,47,16.607,Flare,5,2
176,34,44,16.608,Flare,5,2
176,34,48,16.609,Flare,5,2
176,34,47,16.61,Flare,5,2
176,34,49,16.611,Flare,5,2
176,34,48,16.612,Flare,5,2
176,34,45,16.613,Flare,5,2
176,34,49,16.615,Flare,5,2
176,34,49,16.615,Flare,5,2
176,34,49,16.616,Flare,5,2
176,34,50,16.617,Flare,5,2
176,34,46,16.618,Flare,5,2
176,34,50,16.619,Flare,5,2
176,34,51,16.62,Flare,5,2
176,34,50,16.622,Flare,5,2
176,34,51,16.622,Flare,5,2
176,34,51,16.623,Flare,5,2
176,34,49,16.624,Flare,5,2
176,34,52,16.626,Flare,5,2
176,34,51,16.627,Flare,5,2
176,34,52,16.628,Flare,5,2
176,34,53,16.629,Flare,5,2
176,34,50,16.629,Flare,5,2
176,34,53,16.631,Flare,5,2
176,34,53,16.632,Flare,5,2
176,34,53,16.632,Flare,5,2
176,34,54,16.633,Flare,5,2
176,34,52,16.634,Flare,5,2
176,34,55,16.635,Flare,5,2
176,34,54,16.637,Flare,5,2
176,34,55,16.638,Flare,5,2
176,34,55,16.638,Flare,5,2
176,34,54,16.64,Flare,5,2
176,34,55,16.64,Flare,5,2
176,34,56,16.642,Flare,5,2
176,34,57,16.642,Flare,5,2
176,34,57,16.643,Flare,5,2
176,34,55,16.644,Flare,5,2
176,34,57,16.645,Flare,5,2
176,34,57,16.647,Flare,5,2
176,34,57,16.648,Flare,5,2
176,34,58,16.648,Flare,5,2
176,34,57,16.649,Flare,5,2
176,34,58,16.65,Flare,5,2
176,34,58,16.651,Flare,5,2
176,34,59,16.653,Flare,5,2
176,34,59,16.654,Flare,5,2
176,34,59,16.654,Flare,5,2
176,34,60,16.655,Flare,5,2
176,34,60,16.656,Flare,5,2
176,34,59,16.657,Flare,5,2
176,34,60,16.658,Flare,5,2
176,34,60,16.659,Flare,5,2
176,34,61,16.66,Flare,5,2
176,34,60,16.661,Flare,5,2
176,34,61,16.662,Flare,5,2
176,34,62,16.663,Flare,5,2
176,34,61,16.665,Flare,5,2
176,34,62,16.666,Flare,5,2
176,34,61,16.667,Flare,5,2
176,34,63,16.668,Flare,5,2
176,34,62,16.669,Flare,5,2
176,34,62,16.669,Flare,5,2
176,34,63,16.67,Flare,5,2
176,34,63,16.671,Flare,5,2
176,34,63,16.672,Flare,5,2
176,34,63,16.673,Flare,5,2
176,34,63,16.676,Flare,5,2
176,34,65,16.678,Flare,5,2
176,34,65,16.682,Flare,5,2
176,34,65,16.684,Flare,5,2
176,34,65,16.684,Flare,5,2
176,34,65,16.686,Flare,5,2
176,34,65,16.687,Flare,5,2
176,34,65,16.689,Flare,5,2
176,34,65,16.69,Flare,5,2
176,34,65,16.69,Flare,5,2
176,34,65,16.692,Flare,5,2
176,34,65,16.693,Flare,5,2
176,34,65,16.694,Flare,5,2
176,34,66,16.694,Flare,5,2
176,34,65,16.695,Flare,5,2
176,34,65,16.696,Flare,5,2
176,34,66,16.697,Flare,5,2
176,34,65,16.698,Flare,5,2
176,34,66,16.7,Flare,5,2
176,34,65,16.7,Flare,5,2
176,34,66,16.702,Flare,5,2
176,34,65,16.702,Flare,5,2
176,34,66,16.703,Flare,5,2
176,34,66,16.705,Flare,5,2
176,34,66,16.706,Flare,5,2
176,34,65,16.706,Flare,5,2
176,34,66,16.707,Flare,5,2
176,34,66,16.708,Flare,5,2
176,34,65,16.709,Flare,5,2
176,34,66,16.71,Flare,5,2
176,34,66,16.711,Flare,5,2
176,34,66,16.712,Flare,5,2
176,34,66,16.713,Flare,5,2
176,34,65,16.714,Flare,5,2
176,34,66,16.715,Flare,5,2
176,34,66,16.716,Flare,5,2
176,34,66,16.717,Flare,5,2
176,34,65,16.718,Flare,5,2
176,34,66,16.719,Flare,5,2
176,34,66,16.72,Flare,5,2
176,34,66,16.722,Flare,5,2
176,34,65,16.722,Flare,5,2
176,34,66,16.723,Flare,5,2
176,34,66,16.724,Flare,5,2
176,34,66,16.725,Flare,5,2
176,34,65,16.726,Flare,5,2
176,34,66,16.727,Flare,5,2
144,54,0,16.728,Flare,5,2
144,54,127,20.008,Flare,6,2
176,34,68,20.008,Flare,6,2
176,34,69,20.009,Flare,6,2
176,34,69,20.01,Flare,6,2
176,34,68,20.011,Flare,6,2
176,34,70,20.012,Flare,6,2
176,34,69,20.013,Flare,6,2
176,34,70,20.014,Flare,6,2
176,34,69,20.015,Flare,6,2
176,34,70,20.016,Flare,6,2
176,34,70,20.017,Flare,6,2
176,34,69,20.018,Flare,6,2
176,34,72,20.019,Flare,6,2
176,34,70,20.02,Flare,6,2
176,34,71,20.021,Flare,6,2
176,34,71,20.022,Flare,6,2
176,34,71,20.023,Flare,6,2
176,34,73,20.024,Flare,6,2
176,34,71,20.025,Flare,6,2
176,34,72,20.026,Flare,6,2
176,34,72,20.027,Flare,6,2
176,34,72,20.028,Flare,6,2
176,34,73,20.029,Flare,6,2
176,34,73,20.03,Flare,6,2
176,34,72,20.031,Flare,6,2
176,34,73,20.032,Flare,6,2
176,34,72,20.033,Flare,6,2
176,34,75,20.034,Flare,6,2
176,34,73,20.035,Flare,6,2
176,34,73,20.036,Flare,6,2
176,34,74,20.037,Flare,6,2
176,34,73,20.038,Flare,6,2
176,34,76,20.039,Flare,6,2
176,34,74,20.04,Flare,6,2
176,34,74,20.041,Flare,6,2
176,34,74,20.042,Flare,6,2
176,34,74,20.043,Flare,6,2
176,34,74,20.044,Flare,6,2
176,34,77,20.045,Flare,6,2
176,34,74,20.046,Flare,6,2
176,34,75,20.047,Flare,6,2
176,34,75,20.048,Flare,6,2
176,34,74,20.049,Flare,6,2
176,34,77,20.05,Flare,6,2
176,34,75,20.051,Flare,6,2
176,34,76,20.052,Flare,6,2
176,34,74,20.053,Flare,6,2
176,34,75,20.054,Flare,6,2
176,34,77,20.055,Flare,6,2
176,34,76,20.056,Flare,6,2
176,34,75,20.057,Flare,6,2
176,34,76,20.058,Flare,6,2
176,34,75,20.059,Flare,6,2
176,34,77,20.06,Flare,6,2
176,34,75,20.061,Flare,6,2
176,34,76,20.062,Flare,6,2
176,34,76,20.063,Flare,6,2
176,34,76,20.064,Flare,6,2
176,34,79,20.065,Flare,6,2
176,34,76,20.066,Flare,6,2
176,34,76,20.067,Flare,6,2
176,34,75,20.068,Flare,6,2
176,34,75,20.069,Flare,6,2
176,34,79,20.07,Flare,6,2
176,34,76,20.071,Flare,6,2
176,34,76,20.072,Flare,6,2
176,34,77,20.073,Flare,6,2
176,34,75,20.074,Flare,6,2
176,34,79,20.075,Flare,6,2
176,34,76,20.076,Flare,6,2
176,34,76,20.077,Flare,6,2
176,34,76,20.078,Flare,6,2
176,34,76,20.079,Flare,6,2
176,34,79,20.08,Flare,6,2
176,34,75,20.081,Flare,6,2
182,31,89,20.082,Flare,6,2
182,63,91,20.082,Flare,6,2
176,34,76,20.082,Flare,6,2
182,31,90,20.083,Flare,6,2
182,63,75,20.083,Flare,6,2
176,34,77,20.083,Flare,6,2
182,31,92,20.084,Flare,6,2
182,63,11,20.084,Flare,6,2
176,34,76,20.084,Flare,6,2
182,31,93,20.085,Flare,6,2
182,63,91,20.085,Flare,6,2
176,34,76,20.085,Flare,6,2
182,31,95,20.086,Flare,6,2
182,63,27,20.086,Flare,6,2
176,34,78,20.086,Flare,6,2
182,31,97,20.087,Flare,6,2
182,63,91,20.087,Flare,6,2
176,34,76,20.087,Flare,6,2
182,31,99,20.088,Flare,6,2
182,63,60,20.088,Flare,6,2
176,34,76,20.088,Flare,6,2
182,31,101,20.089,Flare,6,2
182,63,60,20.089,Flare,6,2
176,34,76,20.089,Flare,6,2
182,31,102,20.09,Flare,6,2
182,63,92,20.09,Flare,6,2
176,34,76,20.09,Flare,6,2
182,31,103,20.091,Flare,6,2
182,63,108,20.091,Flare,6,2
176,34,78,20.091,Flare,6,2
182,31,105,20.092,Flare,6,2
182,63,28,20.092,Flare,6,2
176,34,76,20.092,Flare,6,2
182,31,106,20.093,Flare,6,2
182,63,93,20.093,Flare,6,2
176,34,76,20.093,Flare,6,2
182,31,108,20.094,Flare,6,2
182,63,29,20.094,Flare,6,2
176,34,75,20.094,Flare,6,2
182,31,110,20.095,Flare,6,2
182,63,13,20.095,Flare,6,2
176,34,76,20.095,Flare,6,2
182,31,112,20.096,Flare,6,2
182,63,13,20.096,Flare,6,2
176,34,78,20.096,Flare,6,2
182,31,113,20.097,Flare,6,2
182,63,125,20.097,Flare,6,2
176,34,76,20.097,Flare,6,2
182,31,115,20.098,Flare,6,2
182,63,78,20.098,Flare,6,2
176,34,76,20.098,Flare,6,2
182,31,117,20.099,Flare,6,2
182,63,62,20.099,Flare,6,2
176,34,75,20.099,Flare,6,2
182,31,119,20.1,Flare,6,2
182,63,30,20.1,Flare,6,2
176,34,76,20.1,Flare,6,2
182,31,121,20.101,Flare,6,2
182,63,62,20.101,Flare,6,2
176,34,77,20.101,Flare,6,2
182,31,123,20.102,Flare,6,2
182,63,62,20.102,Flare,6,2
176,34,76,20.102,Flare,6,2
182,31,125,20.103,Flare,6,2
182,63,31,20.103,Flare,6,2
176,34,75,20.103,Flare,6,2
182,31,127,20.104,Flare,6,2
182,63,15,20.104,Flare,6,2
176,34,76,20.104,Flare,6,2
182,31,127,20.105,Flare,6,2
182,63,127,20.105,Flare,6,2
176,34,75,20.105,Flare,6,2
176,34,77,20.106,Flare,6,2
176,34,76,20.107,Flare,6,2
176,34,75,20.108,Flare,6,2
176,34,75,20.109,Flare,6,2
176,34,75,20.11,Flare,6,2
176,34,77,20.111,Flare,6,2
176,34,75,20.112,Flare,6,2
176,34,75,20.114,Flare,6,2
176,34,75,20.114,Flare,6,2
176,34,75,20.115,Flare,6,2
176,34,78,20.116,Flare,6,2
176,34,74,20.117,Flare,6,2
176,34,75,20.118,Flare,6,2
176,34,75,20.119,Flare,6,2
176,34,74,20.12,Flare,6,2
176,34,77,20.121,Flare,6,2
176,34,74,20.122,Flare,6,2
176,34,75,20.123,Flare,6,2
176,34,74,20.124,Flare,6,2
176,34,74,20.125,Flare,6,2
176,34,76,20.126,Flare,6,2
176,34,74,20.127,Flare,6,2
176,34,74,20.128,Flare,6,2
176,34,74,20.129,Flare,6,2
176,34,74,20.13,Flare,6,2
176,34,74,20.131,Flare,6,2
176,34,75,20.132,Flare,6,2
176,34,74,20.133,Flare,6,2
176,34,73,20.134,Flare,6,2
176,34,74,20.135,Flare,6,2
176,34,73,20.136,Flare,6,2
176,34,75,20.137,Flare,6,2
176,34,72,20.138,Flare,6,2
176,34,73,20.139,Flare,6,2
176,34,73,20.14,Flare,6,2
176,34,72,20.141,Flare,6,2
176,34,74,20.142,Flare,6,2
176,34,73,20.143,Flare,6,2
176,34,72,20.144,Flare,6,2
176,34,72,20.145,Flare,6,2
176,34,73,20.146,Flare,6,2
176,34,73,20.147,Flare,6,2
176,34,72,20.148,Flare,6,2
176,34,71,20.149,Flare,6,2
176,34,72,20.15,Flare,6,2
176,34,73,20.151,Flare,6,2
176,34,73,20.152,Flare,6,2
176,34,72,20.153,Flare,6,2
176,34,71,20.154,Flare,6,2
176,34,72,20.155,Flare,6,2
176,34,71,20.156,Flare,6,2
176,34,73,20.157,Flare,6,2
176,34,71,20.158,Flare,6,2
176,34,71,20.159,Flare,6,2
176,34,71,20.16,Flare,6,2
176,34,72,20.161,Flare,6,2
176,34,72,20.162,Flare,6,2
176,34,71,20.163,Flare,6,2
176,34,72,20.164,Flare,6,2
176,34,71,20.165,Flare,6,2
176,34,71,20.166,Flare,6,2
176,34,72,20.167,Flare,6,2
176,34,71,20.168,Flare,6,2
176,34,70,20.169,Flare,6,2
176,34,70,20.17,Flare,6,2
176,34,70,20.171,Flare,6,2
176,34,72,20.172,Flare,6,2
176,34,72,20.173,Flare,6,2
176,34,70,20.174,Flare,6,2
176,34,70,20.175,Flare,6,2
176,34,71,20.176,Flare,6,2
176,34,72,20.177,Flare,6,2
176,34,70,20.178,Flare,6,2
176,34,70,20.179,Flare,6,2
176,34,70,20.18,Flare,6,2
176,34,70,20.181,Flare,6,2
176,34,71,20.182,Flare,6,2
176,34,71,20.183,Flare,6,2
176,34,70,20.184,Flare,6,2
176,34,70,20.185,Flare,6,2
176,34,70,20.186,Flare,6,2
176,34,70,20.187,Flare,6,2
176,34,71,20.188,Flare,6,2
176,34,70,20.189,Flare,6,2
176,34,70,20.19,Flare,6,2
176,34,70,20.191,Flare,6,2
176,34,70,20.192,Flare,6,2
176,34,71,20.193,Flare,6,2
176,34,70,20.194,Flare,6,2
176,34,69,20.195,Flare,6,2
176,34,70,20.196,Flare,6,2
176,34,70,20.197,Flare,6,2
176,34,71,20.198,Flare,6,2
176,34,69,20.199,Flare,6,2
176,34,70,20.2,Flare,6,2
176,34,70,20.201,Flare,6,2
176,34,70,20.202,Flare,6,2
176,34,71,20.203,Flare,6,2
176,34,70,20.204,Flare,6,2
176,34,69,20.205,Flare,6,2
176,34,70,20.206,Flare,6,2
176,34,69,20.207,Flare,6,2
176,34,71,20.208,Flare,6,2
176,34,69,20.209,Flare,6,2
176,34,70,20.21,Flare,6,2
176,34,70,20.211,Flare,6,2
176,34,70,20.212,Flare,6,2
176,34,71,20.213,Flare,6,2
176,34,70,20.215,Flare,6,2
176,34,69,20.215,Flare,6,2
176,34,70,20.216,Flare,6,2
176,34,70,20.217,Flare,6,2
176,34,71,20.218,Flare,6,2
176,34,69,20.219,Flare,6,2
176,34,70,20.221,Flare,6,2
176,34,70,20.221,Flare,6,2
176,34,70,20.222,Flare,6,2
176,34,70,20.224,Flare,6,2
176,34,70,20.225,Flare,6,2
176,34,70,20.225,Flare,6,2
176,34,70,20.226,Flare,6,2
176,34,71,20.227,Flare,6,2
176,34,71,20.228,Flare,6,2
176,34,70,20.229,Flare,6,2
176,34,70,20.23,Flare,6,2
176,34,70,20.231,Flare,6,2
176,34,69,20.233,Flare,6,2
