,Unnamed: 0,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
37798,21202,176,34,78,4.088,Chirp,2,5,2,12.079000000000006
37799,21351,182,31,127,4.088,Chirp,2,5,2,1.279921875
37800,21204,176,34,78,4.089,Chirp,2,5,2,12.107000000000005
37801,21351,182,31,127,4.089,Chirp,2,5,2,1.279921875
37802,21204,176,34,78,4.09,Chirp,2,5,2,12.107000000000005
37803,21351,182,31,127,4.09,Chirp,2,5,2,1.279921875
37804,21206,176,34,78,4.091,Chirp,2,5,2,12.135
37805,21351,182,31,127,4.091,Chirp,2,5,2,1.279921875
37806,21206,176,34,78,4.092,Chirp,2,5,2,12.135
37807,21351,182,31,127,4.0920000000000005,Chirp,2,5,2,1.279921875
37808,21208,176,34,76,4.093,Chirp,2,5,2,12.159000000000008
37809,21351,182,31,127,4.093,Chirp,2,5,2,1.279921875
37810,21208,176,34,76,4.094,Chirp,2,5,2,12.159000000000008
37811,21351,182,31,127,4.094,Chirp,2,5,2,1.279921875
37812,21210,176,34,77,4.095,Chirp,2,5,2,12.172
37813,21351,182,31,127,4.095,Chirp,2,5,2,1.279921875
37814,21211,176,34,79,4.096,Chirp,2,5,2,12.20200000000001
37815,21351,182,31,127,4.096,Chirp,2,5,2,1.279921875
37816,21211,176,34,79,4.097,Chirp,2,5,2,12.20200000000001
37817,21351,182,31,127,4.097,Chirp,2,5,2,1.279921875
37818,21213,176,34,76,4.098,Chirp,2,5,2,12.214000000000004
37819,21351,182,31,127,4.098,Chirp,2,5,2,1.279921875
37820,21214,176,34,76,4.099,Chirp,2,5,2,12.226000000000008
37821,21351,182,31,127,4.099,Chirp,2,5,2,1.279921875
37822,21215,176,34,75,4.1,Chirp,2,5,2,12.248000000000005
37823,21351,182,31,127,4.1,Chirp,2,5,2,1.279921875
37824,21215,176,34,75,4.101,Chirp,2,5,2,12.248000000000005
37825,21351,182,31,127,4.101,Chirp,2,5,2,1.279921875
37826,21217,176,34,76,4.102,Chirp,2,5,2,12.260000000000009
37827,21351,182,31,127,4.102,Chirp,2,5,2,1.279921875
37828,21218,176,34,76,4.103,Chirp,2,5,2,12.284000000000006
37829,21351,182,31,127,4.103,Chirp,2,5,2,1.279921875
37830,21218,176,34,76,4.104,Chirp,2,5,2,12.284000000000006
37831,21351,182,31,127,4.104,Chirp,2,5,2,1.279921875
37832,21220,176,34,74,4.105,Chirp,2,5,2,12.29400000000001
37833,21351,182,31,127,4.105,Chirp,2,5,2,1.279921875
37834,21221,176,34,75,4.106,Chirp,2,5,2,12.316000000000006
37835,21351,182,31,127,4.106,Chirp,2,5,2,1.279921875
37836,21221,176,34,75,4.107,Chirp,2,5,2,12.316000000000006
37837,21351,182,31,127,4.107,Chirp,2,5,2,1.279921875
37838,21222,176,34,74,4.108,Chirp,2,5,2,12.326
37839,21351,182,31,127,4.108,Chirp,2,5,2,1.279921875
37840,21224,176,34,75,4.109,Chirp,2,5,2,12.337000000000003
37841,21351,182,31,127,4.109,Chirp,2,5,2,1.279921875
37842,21225,176,34,74,4.11,Chirp,2,5,2,12.347000000000008
37843,21351,182,31,127,4.11,Chirp,2,5,2,1.279921875
37844,21226,176,34,75,4.111,Chirp,2,5,2,12.369000000000003
37845,21351,182,31,127,4.111,Chirp,2,5,2,1.279921875
37846,21226,176,34,75,4.112,Chirp,2,5,2,12.369000000000003
37847,21351,182,31,127,4.112,Chirp,2,5,2,1.279921875
37848,21228,176,34,73,4.113,Chirp,2,5,2,12.387
37849,21351,182,31,127,4.113,Chirp,2,5,2,1.279921875
37850,21228,176,34,73,4.114,Chirp,2,5,2,12.387
37851,21351,182,31,127,4.114,Chirp,2,5,2,1.279921875
37852,21230,176,34,73,4.115,Chirp,2,5,2,12.396000000000004
37853,21351,182,31,127,4.115,Chirp,2,5,2,1.279921875
37854,21231,176,34,72,4.116,Chirp,2,5,2,12.412000000000004
37855,21351,182,31,127,4.116,Chirp,2,5,2,1.279921875
37856,21231,176,34,72,4.117,Chirp,2,5,2,12.412000000000004
37857,21351,182,31,127,4.117,Chirp,2,5,2,1.279921875
37858,21233,176,34,72,4.118,Chirp,2,5,2,12.428
37859,21351,182,31,127,4.118,Chirp,2,5,2,1.279921875
37860,21233,176,34,72,4.119,Chirp,2,5,2,12.428
37861,21351,182,31,127,4.119,Chirp,2,5,2,1.279921875
37862,21235,176,34,72,4.12,Chirp,2,5,2,12.436000000000003
37863,21351,182,31,127,4.12,Chirp,2,5,2,1.279921875
37864,21236,176,34,72,4.121,Chirp,2,5,2,12.444000000000006
37865,21351,182,31,127,4.121,Chirp,2,5,2,1.279921875
37866,21237,176,34,72,4.122,Chirp,2,5,2,12.460000000000004
37867,21351,182,31,127,4.122,Chirp,2,5,2,1.279921875
37868,21237,176,34,72,4.123,Chirp,2,5,2,12.460000000000004
37869,21351,182,31,127,4.123,Chirp,2,5,2,1.279921875
37870,21238,176,34,72,4.124,Chirp,2,5,2,12.468
37871,21351,182,31,127,4.124,Chirp,2,5,2,1.279921875
37872,21239,176,34,71,4.125,Chirp,2,5,2,12.475
37873,21351,182,31,127,4.125,Chirp,2,5,2,1.279921875
37874,21240,176,34,71,4.126,Chirp,2,5,2,12.482000000000005
37875,21351,182,31,127,4.126,Chirp,2,5,2,1.279921875
37876,21241,176,34,71,4.127,Chirp,2,5,2,12.489
37877,21351,182,31,127,4.127,Chirp,2,5,2,1.279921875
37878,21242,176,34,72,4.128,Chirp,2,5,2,12.497000000000002
37879,21351,182,31,127,4.128,Chirp,2,5,2,1.279921875
37880,21244,176,34,71,4.129,Chirp,2,5,2,12.503999999999998
37881,21351,182,31,127,4.129,Chirp,2,5,2,1.279921875
37882,21245,176,34,70,4.13,Chirp,2,5,2,12.51
37883,21351,182,31,127,4.13,Chirp,2,5,2,1.279921875
37884,21246,176,34,70,4.131,Chirp,2,5,2,12.516000000000002
37885,21351,182,31,127,4.131,Chirp,2,5,2,1.279921875
37886,21247,176,34,71,4.132,Chirp,2,5,2,12.53
37887,21351,182,31,127,4.132,Chirp,2,5,2,1.279921875
37888,21247,176,34,71,4.133,Chirp,2,5,2,12.53
37889,21351,182,31,127,4.133,Chirp,2,5,2,1.279921875
37890,21248,176,34,69,4.134,Chirp,2,5,2,12.535000000000004
37891,21351,182,31,127,4.134,Chirp,2,5,2,1.279921875
37892,21250,176,34,69,4.135,Chirp,2,5,2,12.545000000000002
37893,21351,182,31,127,4.135,Chirp,2,5,2,1.279921875
37894,21250,176,34,69,4.136,Chirp,2,5,2,12.545000000000002
37895,21351,182,31,127,4.136,Chirp,2,5,2,1.279921875
37896,21252,176,34,70,4.1370000000000005,Chirp,2,5,2,12.557
37897,21351,182,31,127,4.1370000000000005,Chirp,2,5,2,1.279921875
37898,21252,176,34,70,4.138,Chirp,2,5,2,12.557
37899,21351,182,31,127,4.138,Chirp,2,5,2,1.279921875
37900,21254,176,34,69,4.139,Chirp,2,5,2,12.567
37901,21351,182,31,127,4.139,Chirp,2,5,2,1.279921875
37902,21254,176,34,69,4.14,Chirp,2,5,2,12.567
37903,21351,182,31,127,4.14,Chirp,2,5,2,1.279921875
37904,21256,176,34,69,4.141,Chirp,2,5,2,12.577000000000004
37905,21351,182,31,127,4.141,Chirp,2,5,2,1.279921875
37906,21256,176,34,69,4.142,Chirp,2,5,2,12.577000000000004
37907,21351,182,31,127,4.142,Chirp,2,5,2,1.279921875
37908,21258,176,34,68,4.143,Chirp,2,5,2,12.585000000000004
37909,21351,182,31,127,4.143,Chirp,2,5,2,1.279921875
37910,21258,176,34,68,4.144,Chirp,2,5,2,12.585000000000004
37911,21351,182,31,127,4.144,Chirp,2,5,2,1.279921875
37912,21260,176,34,67,4.145,Chirp,2,5,2,12.588
37913,21351,182,31,127,4.1450000000000005,Chirp,2,5,2,1.279921875
37914,21261,176,34,67,4.146,Chirp,2,5,2,12.591
37915,21351,182,31,127,4.146,Chirp,2,5,2,1.279921875
37916,21262,176,34,68,4.147,Chirp,2,5,2,12.595000000000002
37917,21351,182,31,127,4.147,Chirp,2,5,2,1.279921875
37918,21263,176,34,67,4.148,Chirp,2,5,2,12.601000000000004
37919,21351,182,31,127,4.148,Chirp,2,5,2,1.279921875
37920,21263,176,34,67,4.149,Chirp,2,5,2,12.601000000000004
37921,21351,182,31,127,4.149,Chirp,2,5,2,1.279921875
37922,21265,176,34,67,4.15,Chirp,2,5,2,12.607000000000005
37923,21351,182,31,127,4.15,Chirp,2,5,2,1.279921875
37924,21265,176,34,67,4.151,Chirp,2,5,2,12.607000000000005
37925,21351,182,31,127,4.151,Chirp,2,5,2,1.279921875
37926,21267,176,34,67,4.152,Chirp,2,5,2,12.610000000000005
37927,21351,182,31,127,4.152,Chirp,2,5,2,1.279921875
37928,21268,176,34,65,4.1530000000000005,Chirp,2,5,2,12.612000000000002
37929,21351,182,31,127,4.1530000000000005,Chirp,2,5,2,1.279921875
37930,21268,176,34,65,4.154,Chirp,2,5,2,12.612000000000002
37931,21351,182,31,127,4.154,Chirp,2,5,2,1.279921875
37932,21270,176,34,66,4.155,Chirp,2,5,2,12.616
37933,21351,182,31,127,4.155,Chirp,2,5,2,1.279921875
37934,21270,176,34,66,4.156,Chirp,2,5,2,12.616
37935,21351,182,31,127,4.156,Chirp,2,5,2,1.279921875
37936,21271,176,34,65,4.157,Chirp,2,5,2,12.617
37937,21351,182,31,127,4.157,Chirp,2,5,2,1.279921875
37938,21273,176,34,65,4.158,Chirp,2,5,2,12.618000000000002
37939,21351,182,31,127,4.158,Chirp,2,5,2,1.279921875
37940,21274,176,34,65,4.159,Chirp,2,5,2,12.619000000000002
37941,21351,182,31,127,4.159,Chirp,2,5,2,1.279921875
37942,21275,176,34,65,4.16,Chirp,2,5,2,12.621000000000002
37943,21351,182,31,127,4.16,Chirp,2,5,2,1.279921875
37944,21275,176,34,65,4.161,Chirp,2,5,2,12.621000000000002
37945,21351,182,31,127,4.1610000000000005,Chirp,2,5,2,1.279921875
37946,21276,176,34,63,4.162,Chirp,2,5,2,12.618000000000002
37947,21351,182,31,127,4.162,Chirp,2,5,2,1.279921875
37948,21276,176,34,63,4.163,Chirp,2,5,2,12.618000000000002
37949,21351,182,31,127,4.163,Chirp,2,5,2,1.279921875
37950,21276,176,34,63,4.164,Chirp,2,5,2,12.618000000000002
37951,21351,182,31,127,4.164,Chirp,2,5,2,1.279921875
37952,21277,176,34,63,4.165,Chirp,2,5,2,12.616
37953,21351,182,31,127,4.165,Chirp,2,5,2,1.279921875
37954,21277,176,34,63,4.166,Chirp,2,5,2,12.616
37955,21351,182,31,127,4.166,Chirp,2,5,2,1.279921875
37956,21278,176,34,63,4.167,Chirp,2,5,2,12.614
37957,21351,182,31,127,4.167,Chirp,2,5,2,1.279921875
37958,21278,176,34,63,4.168,Chirp,2,5,2,12.614
37959,21351,182,31,127,4.168,Chirp,2,5,2,1.279921875
37960,21279,176,34,63,4.169,Chirp,2,5,2,12.613
37961,21351,182,31,127,4.1690000000000005,Chirp,2,5,2,1.279921875
37962,21280,176,34,62,4.17,Chirp,2,5,2,12.611
37963,21351,182,31,127,4.17,Chirp,2,5,2,1.279921875
37964,21281,176,34,63,4.171,Chirp,2,5,2,12.61
37965,21351,182,31,127,4.171,Chirp,2,5,2,1.279921875
37966,21282,176,34,63,4.172,Chirp,2,5,2,12.609
37967,21351,182,31,127,4.172,Chirp,2,5,2,1.279921875
37968,21283,176,34,62,4.173,Chirp,2,5,2,12.607
37969,21351,182,31,127,4.173,Chirp,2,5,2,1.279921875
37970,21284,176,34,62,4.174,Chirp,2,5,2,12.603
37971,21351,182,31,127,4.174,Chirp,2,5,2,1.279921875
37972,21284,176,34,62,4.175,Chirp,2,5,2,12.603
37973,21351,182,31,127,4.175,Chirp,2,5,2,1.279921875
37974,21285,176,34,62,4.176,Chirp,2,5,2,12.601
37975,21351,182,31,127,4.176,Chirp,2,5,2,1.279921875
37976,21287,176,34,61,4.177,Chirp,2,5,2,12.598
37977,21351,182,31,127,4.1770000000000005,Chirp,2,5,2,1.279921875
37978,21288,176,34,61,4.178,Chirp,2,5,2,12.595
37979,21351,182,31,127,4.178,Chirp,2,5,2,1.279921875
37980,21289,176,34,61,4.179,Chirp,2,5,2,12.592
37981,21351,182,31,127,4.179,Chirp,2,5,2,1.279921875
37982,21290,176,34,61,4.18,Chirp,2,5,2,12.589
37983,21351,182,31,127,4.18,Chirp,2,5,2,1.279921875
37984,21291,176,34,60,4.181,Chirp,2,5,2,12.585
37985,21351,182,31,127,4.181,Chirp,2,5,2,1.279921875
37986,21292,176,34,61,4.182,Chirp,2,5,2,12.581999999999995
37987,21351,182,31,127,4.182,Chirp,2,5,2,1.279921875
37988,21293,176,34,59,4.183,Chirp,2,5,2,12.577
37989,21351,182,31,127,4.183,Chirp,2,5,2,1.279921875
37990,21294,176,34,60,4.184,Chirp,2,5,2,12.569
37991,21351,182,31,127,4.184,Chirp,2,5,2,1.279921875
37992,21294,176,34,60,4.185,Chirp,2,5,2,12.569
37993,21351,182,31,127,4.1850000000000005,Chirp,2,5,2,1.279921875
37994,21295,176,34,60,4.186,Chirp,2,5,2,12.565
37995,21351,182,31,127,4.186,Chirp,2,5,2,1.279921875
37996,21297,176,34,59,4.187,Chirp,2,5,2,12.555
37997,21351,182,31,127,4.187,Chirp,2,5,2,1.279921875
37998,21297,176,34,59,4.188,Chirp,2,5,2,12.555
37999,21351,182,31,127,4.188,Chirp,2,5,2,1.279921875
38000,21299,176,34,59,4.189,Chirp,2,5,2,12.549999999999995
38001,21351,182,31,127,4.189,Chirp,2,5,2,1.279921875
38002,21300,176,34,59,4.19,Chirp,2,5,2,12.544999999999996
38003,21351,182,31,127,4.19,Chirp,2,5,2,1.279921875
38004,21301,176,34,58,4.191,Chirp,2,5,2,12.538999999999998
38005,21351,182,31,127,4.191,Chirp,2,5,2,1.279921875
38006,21302,176,34,59,4.192,Chirp,2,5,2,12.529
38007,21351,182,31,127,4.192,Chirp,2,5,2,1.279921875
38008,21302,176,34,59,4.193,Chirp,2,5,2,12.529
38009,21351,182,31,127,4.1930000000000005,Chirp,2,5,2,1.279921875
38010,21304,176,34,58,4.194,Chirp,2,5,2,12.522999999999998
38011,21351,182,31,127,4.194,Chirp,2,5,2,1.279921875
38012,21305,176,34,58,4.195,Chirp,2,5,2,12.516999999999996
38013,21351,182,31,127,4.195,Chirp,2,5,2,1.279921875
38014,21306,176,34,58,4.196,Chirp,2,5,2,12.511
38015,21351,182,31,127,4.196,Chirp,2,5,2,1.279921875
38016,21307,176,34,57,4.197,Chirp,2,5,2,12.503999999999998
38017,21351,182,31,127,4.197,Chirp,2,5,2,1.279921875
38018,21308,176,34,56,4.198,Chirp,2,5,2,12.495999999999997
38019,21351,182,31,127,4.198,Chirp,2,5,2,1.279921875
38020,21309,176,34,57,4.199,Chirp,2,5,2,12.489
38021,21351,182,31,127,4.199,Chirp,2,5,2,1.279921875
38022,21310,176,34,56,4.2,Chirp,2,5,2,12.473
38023,21351,182,31,127,4.2,Chirp,2,5,2,1.279921875
38024,21310,176,34,56,4.201,Chirp,2,5,2,12.473
38025,21351,182,31,127,4.2010000000000005,Chirp,2,5,2,1.279921875
38026,21311,176,34,57,4.202,Chirp,2,5,2,12.465999999999998
38027,21351,182,31,127,4.202,Chirp,2,5,2,1.279921875
38028,21313,176,34,54,4.203,Chirp,2,5,2,12.455999999999994
38029,21351,182,31,127,4.203,Chirp,2,5,2,1.279921875
38030,21314,176,34,56,4.204,Chirp,2,5,2,12.448
38031,21351,182,31,127,4.204,Chirp,2,5,2,1.279921875
38032,21315,176,34,55,4.205,Chirp,2,5,2,12.438999999999997
38033,21351,182,31,127,4.205,Chirp,2,5,2,1.279921875
38034,21316,176,34,55,4.206,Chirp,2,5,2,12.429999999999993
38035,21351,182,31,127,4.206,Chirp,2,5,2,1.279921875
38036,21317,176,34,55,4.207,Chirp,2,5,2,12.420999999999998
38037,21351,182,31,127,4.207,Chirp,2,5,2,1.279921875
38038,21318,176,34,54,4.208,Chirp,2,5,2,12.410999999999994
38039,21351,182,31,127,4.208,Chirp,2,5,2,1.279921875
38040,21319,176,34,53,4.209,Chirp,2,5,2,12.388999999999996
38041,21351,182,31,127,4.209,Chirp,2,5,2,1.279921875
38042,21319,176,34,53,4.21,Chirp,2,5,2,12.388999999999996
38043,21351,182,31,127,4.21,Chirp,2,5,2,1.279921875
38044,21321,176,34,53,4.211,Chirp,2,5,2,12.366999999999996
38045,21351,182,31,127,4.211,Chirp,2,5,2,1.279921875
38046,21321,176,34,53,4.212,Chirp,2,5,2,12.366999999999996
38047,21351,182,31,127,4.212,Chirp,2,5,2,1.279921875
38048,21322,176,34,54,4.213,Chirp,2,5,2,12.356999999999994
38049,21351,182,31,127,4.213,Chirp,2,5,2,1.279921875
38050,21323,176,34,53,4.214,Chirp,2,5,2,12.34599999999999
38051,21351,182,31,127,4.214,Chirp,2,5,2,1.279921875
38052,21325,176,34,53,4.215,Chirp,2,5,2,12.334999999999996
38053,21351,182,31,127,4.215,Chirp,2,5,2,1.279921875
38054,21326,176,34,52,4.216,Chirp,2,5,2,12.322999999999992
38055,21351,182,31,127,4.216,Chirp,2,5,2,1.279921875
38056,21327,176,34,52,4.2170000000000005,Chirp,2,5,2,12.298999999999994
38057,21351,182,31,127,4.2170000000000005,Chirp,2,5,2,1.279921875
38058,21327,176,34,52,4.218,Chirp,2,5,2,12.298999999999994
38059,21351,182,31,127,4.218,Chirp,2,5,2,1.279921875
38060,21328,176,34,53,4.219,Chirp,2,5,2,12.28799999999999
38061,21351,182,31,127,4.219,Chirp,2,5,2,1.279921875
38062,21330,176,34,52,4.22,Chirp,2,5,2,12.275999999999996
38063,21351,182,31,127,4.22,Chirp,2,5,2,1.279921875
38064,21331,176,34,51,4.221,Chirp,2,5,2,12.262999999999993
38065,21351,182,31,127,4.221,Chirp,2,5,2,1.279921875
38066,21332,176,34,51,4.222,Chirp,2,5,2,12.249999999999986
38067,21351,182,31,127,4.222,Chirp,2,5,2,1.279921875
38068,21333,176,34,52,4.223,Chirp,2,5,2,12.237999999999992
38069,21351,182,31,127,4.223,Chirp,2,5,2,1.279921875
38070,21334,176,34,48,4.224,Chirp,2,5,2,12.205999999999996
38071,21351,182,31,127,4.224,Chirp,2,5,2,1.279921875
38072,21334,176,34,48,4.225,Chirp,2,5,2,12.205999999999996
38073,21351,182,31,127,4.225,Chirp,2,5,2,1.279921875
38074,21335,176,34,51,4.226,Chirp,2,5,2,12.19299999999999
38075,21351,182,31,127,4.226,Chirp,2,5,2,1.279921875
38076,21337,176,34,51,4.227,Chirp,2,5,2,12.166999999999994
38077,21351,182,31,127,4.227,Chirp,2,5,2,1.279921875
38078,21337,176,34,51,4.228,Chirp,2,5,2,12.166999999999994
38079,21351,182,31,127,4.228,Chirp,2,5,2,1.279921875
38080,21339,176,34,48,4.229,Chirp,2,5,2,12.15099999999999
38081,21351,182,31,127,4.229,Chirp,2,5,2,1.279921875
38082,21340,176,34,50,4.23,Chirp,2,5,2,12.122999999999992
38083,21351,182,31,127,4.23,Chirp,2,5,2,1.279921875
38084,21340,176,34,50,4.231,Chirp,2,5,2,12.122999999999992
38085,21351,182,31,127,4.231,Chirp,2,5,2,1.279921875
38086,21342,176,34,50,4.232,Chirp,2,5,2,12.108999999999988
38087,21351,182,31,127,4.232,Chirp,2,5,2,1.279921875
38088,21343,176,34,50,4.233,Chirp,2,5,2,12.094999999999995
38089,21351,182,31,127,4.2330000000000005,Chirp,2,5,2,1.279921875
38090,21344,176,34,46,4.234,Chirp,2,5,2,12.07699999999999
38091,21351,182,31,127,4.234,Chirp,2,5,2,1.279921875
38092,21345,176,34,50,4.235,Chirp,2,5,2,12.062999999999985
38093,21351,182,31,127,4.235,Chirp,2,5,2,1.279921875
38094,21346,176,34,49,4.236,Chirp,2,5,2,12.047999999999991
38095,21351,182,31,127,4.236,Chirp,2,5,2,1.279921875
38096,21347,176,34,49,4.237,Chirp,2,5,2,12.017999999999985
38097,21351,182,31,127,4.237,Chirp,2,5,2,1.279921875
38098,21347,176,34,49,4.238,Chirp,2,5,2,12.017999999999985
38099,21351,182,31,127,4.238,Chirp,2,5,2,1.279921875
38100,21348,176,34,48,4.239,Chirp,2,5,2,12.001999999999992
38101,21351,182,31,127,4.239,Chirp,2,5,2,1.279921875
38102,21350,176,34,49,4.24,Chirp,2,5,2,11.971999999999994
38103,21351,182,31,127,4.24,Chirp,2,5,2,1.279921875
38104,21350,176,34,49,4.241,Chirp,2,5,2,11.971999999999994
38105,21351,182,31,127,4.241,Chirp,2,5,2,1.279921875
38106,21356,176,34,49,4.242,Chirp,2,5,2,11.95699999999999
38107,21354,182,31,127,4.242,Chirp,2,5,2,1.27984375
38108,21359,176,34,48,4.243,Chirp,2,5,2,11.940999999999985
38109,21357,182,31,126,4.243,Chirp,2,5,2,1.26984375
38110,21362,176,34,45,4.244,Chirp,2,5,2,11.921999999999995
38111,21360,182,31,126,4.244,Chirp,2,5,2,1.269765625
38112,21365,176,34,47,4.245,Chirp,2,5,2,11.90499999999999
38113,21363,182,31,125,4.245,Chirp,2,5,2,1.259765625
38114,21368,176,34,48,4.246,Chirp,2,5,2,11.872999999999994
38115,21366,182,31,125,4.246,Chirp,2,5,2,1.2596875
38116,21368,176,34,48,4.247,Chirp,2,5,2,11.872999999999994
38117,21366,182,31,125,4.247,Chirp,2,5,2,1.2596875
38118,21374,176,34,48,4.248,Chirp,2,5,2,11.856999999999989
38119,21372,182,31,124,4.248,Chirp,2,5,2,1.2496875
38120,21377,176,34,44,4.249,Chirp,2,5,2,11.837
38121,21375,182,31,124,4.249,Chirp,2,5,2,1.249609375
38122,21380,176,34,48,4.25,Chirp,2,5,2,11.820999999999994
38123,21378,182,31,123,4.25,Chirp,2,5,2,1.239609375
38124,21383,176,34,47,4.251,Chirp,2,5,2,11.787
38125,21381,182,31,123,4.251,Chirp,2,5,2,1.23953125
38126,21383,176,34,47,4.252,Chirp,2,5,2,11.787
38127,21381,182,31,123,4.252,Chirp,2,5,2,1.23953125
38128,21386,176,34,47,4.253,Chirp,2,5,2,11.769999999999992
38129,21384,182,31,122,4.253,Chirp,2,5,2,1.22953125
38130,21389,176,34,47,4.254,Chirp,2,5,2,11.753000000000002
38131,21387,182,31,122,4.254,Chirp,2,5,2,1.229453125
38132,21392,176,34,44,4.255,Chirp,2,5,2,11.732999999999995
38133,21390,182,31,121,4.255,Chirp,2,5,2,1.219375
38134,21398,176,34,47,4.256,Chirp,2,5,2,11.71599999999999
38135,21396,182,31,120,4.256,Chirp,2,5,2,1.209375
38136,21401,176,34,48,4.257,Chirp,2,5,2,11.7
38137,21399,182,31,120,4.257,Chirp,2,5,2,1.209296875
38138,21404,176,34,47,4.258,Chirp,2,5,2,11.682999999999993
38139,21402,182,31,119,4.258,Chirp,2,5,2,1.199296875
38140,21407,176,34,47,4.259,Chirp,2,5,2,11.665999999999986
38141,21405,182,31,119,4.259,Chirp,2,5,2,1.19921875
38142,21410,176,34,45,4.26,Chirp,2,5,2,11.646999999999997
38143,21408,182,31,118,4.26,Chirp,2,5,2,1.18921875
38144,21413,176,34,47,4.261,Chirp,2,5,2,11.629999999999992
38145,21411,182,31,118,4.261,Chirp,2,5,2,1.189140625
38146,21416,176,34,48,4.262,Chirp,2,5,2,11.614
38147,21414,182,31,117,4.262,Chirp,2,5,2,1.179140625
38148,21419,176,34,47,4.263,Chirp,2,5,2,11.57999999999999
38149,21417,182,31,117,4.263,Chirp,2,5,2,1.1790625
38150,21419,176,34,47,4.264,Chirp,2,5,2,11.57999999999999
38151,21417,182,31,117,4.264,Chirp,2,5,2,1.1790625
38152,21425,176,34,43,4.265,Chirp,2,5,2,11.559
38153,21423,182,31,116,4.265,Chirp,2,5,2,1.168984375
38154,21428,176,34,47,4.266,Chirp,2,5,2,11.541999999999994
38155,21426,182,31,115,4.266,Chirp,2,5,2,1.15890625
38156,21431,176,34,49,4.267,Chirp,2,5,2,11.52699999999999
38157,21429,182,31,114,4.267,Chirp,2,5,2,1.14890625
38158,21434,176,34,47,4.268,Chirp,2,5,2,11.492999999999997
38159,21432,182,31,114,4.268,Chirp,2,5,2,1.14890625
38160,21434,176,34,47,4.269,Chirp,2,5,2,11.492999999999997
38161,21432,182,31,114,4.269,Chirp,2,5,2,1.14890625
38162,21437,176,34,47,4.27,Chirp,2,5,2,11.476000000000004
38163,21435,182,31,114,4.27,Chirp,2,5,2,1.148828125
38164,21440,176,34,44,4.271,Chirp,2,5,2,11.455999999999998
38165,21438,182,31,113,4.271,Chirp,2,5,2,1.13875
38166,21446,176,34,48,4.272,Chirp,2,5,2,11.439999999999992
38167,21444,182,31,112,4.272,Chirp,2,5,2,1.12875
38168,21449,176,34,47,4.273,Chirp,2,5,2,11.423000000000002
38169,21447,182,31,112,4.273,Chirp,2,5,2,1.12875
38170,21452,176,34,48,4.274,Chirp,2,5,2,11.406999999999996
38171,21450,182,31,112,4.274,Chirp,2,5,2,1.128671875
38172,21455,176,34,44,4.275,Chirp,2,5,2,11.38699999999999
38173,21453,182,31,111,4.275,Chirp,2,5,2,1.118671875
38174,21458,176,34,48,4.276,Chirp,2,5,2,11.371
38175,21456,182,31,111,4.276,Chirp,2,5,2,1.118671875
38176,21461,176,34,48,4.277,Chirp,2,5,2,11.354999999999992
38177,21459,182,31,111,4.277,Chirp,2,5,2,1.11859375
38178,21464,176,34,47,4.278,Chirp,2,5,2,11.338000000000005
38179,21462,182,31,110,4.278,Chirp,2,5,2,1.10859375
38180,21465,176,34,48,4.279,Chirp,2,5,2,11.321999999999996
38181,21466,182,31,110,4.279,Chirp,2,5,2,1.10859375
38182,21468,176,34,45,4.28,Chirp,2,5,2,11.284000000000002
38183,21466,182,31,110,4.28,Chirp,2,5,2,1.10859375
38184,21468,176,34,45,4.281,Chirp,2,5,2,11.284000000000002
38185,21466,182,31,110,4.281,Chirp,2,5,2,1.10859375
38186,21470,176,34,48,4.282,Chirp,2,5,2,11.267999999999995
38187,21479,182,31,110,4.282,Chirp,2,5,2,1.10859375
38188,21471,176,34,48,4.283,Chirp,2,5,2,11.251999999999992
38189,21479,182,31,110,4.283,Chirp,2,5,2,1.10859375
38190,21472,176,34,48,4.284,Chirp,2,5,2,11.236
38191,21479,182,31,110,4.284,Chirp,2,5,2,1.10859375
38192,21473,176,34,45,4.285,Chirp,2,5,2,11.198000000000004
38193,21479,182,31,110,4.285,Chirp,2,5,2,1.10859375
38194,21473,176,34,45,4.286,Chirp,2,5,2,11.198000000000004
38195,21479,182,31,110,4.2860000000000005,Chirp,2,5,2,1.10859375
38196,21475,176,34,48,4.287,Chirp,2,5,2,11.182
38197,21479,182,31,110,4.287,Chirp,2,5,2,1.10859375
38198,21476,176,34,49,4.288,Chirp,2,5,2,11.166999999999994
38199,21479,182,31,110,4.288,Chirp,2,5,2,1.10859375
38200,21477,176,34,48,4.289,Chirp,2,5,2,11.151000000000003
38201,21479,182,31,110,4.289,Chirp,2,5,2,1.10859375
38202,21478,176,34,47,4.29,Chirp,2,5,2,11.133999999999997
38203,21479,182,31,110,4.29,Chirp,2,5,2,1.10859375
38204,21481,176,34,49,4.291,Chirp,2,5,2,11.104
38205,21479,182,31,110,4.291,Chirp,2,5,2,1.10859375
38206,21481,176,34,49,4.292,Chirp,2,5,2,11.104
38207,21479,182,31,110,4.292,Chirp,2,5,2,1.10859375
38208,21483,176,34,49,4.293,Chirp,2,5,2,11.088999999999997
38209,21479,182,31,110,4.293,Chirp,2,5,2,1.10859375
38210,21484,176,34,49,4.294,Chirp,2,5,2,11.074000000000003
38211,21479,182,31,110,4.2940000000000005,Chirp,2,5,2,1.10859375
38212,21485,176,34,47,4.295,Chirp,2,5,2,11.057
