,Unnamed: 0,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
28628,17973,176,34,81,0.049,Stab,1,5,41,-108.63
28629,17971,182,31,105,0.049,Stab,1,5,41,1.058046875
28630,17976,176,34,80,0.05,Stab,1,5,41,-108.614
28631,17974,182,31,103,0.05,Stab,1,5,41,1.037890625
28632,17979,176,34,85,0.051,Stab,1,5,41,-108.593
28633,17977,182,31,101,0.051,Stab,1,5,41,1.0178125
28634,17982,176,34,81,0.052,Stab,1,5,41,-108.55899999999998
28635,17980,182,31,100,0.052,Stab,1,5,41,1.0075
28636,17982,176,34,81,0.053,Stab,1,5,41,-108.55899999999998
28637,17980,182,31,100,0.053,Stab,1,5,41,1.0075
28638,17988,176,34,81,0.054,Stab,1,5,41,-108.542
28639,17986,182,31,96,0.054,Stab,1,5,41,0.967421875
28640,17991,176,34,82,0.055,Stab,1,5,41,-108.524
28641,17989,182,31,95,0.055,Stab,1,5,41,0.957265625
28642,17994,176,34,86,0.056,Stab,1,5,41,-108.50199999999998
28643,17992,182,31,93,0.056,Stab,1,5,41,0.93703125
28644,17997,176,34,81,0.057,Stab,1,5,41,-108.485
28645,17995,182,31,90,0.057,Stab,1,5,41,0.906953125
28646,17998,176,34,83,0.058,Stab,1,5,41,-108.46599999999998
28647,17999,182,31,89,0.058,Stab,1,5,41,0.896796875
28648,18001,176,34,82,0.059,Stab,1,5,41,-108.44799999999998
28649,17999,182,31,89,0.059,Stab,1,5,41,0.896796875
28650,18004,176,34,83,0.06,Stab,1,5,41,-108.42899999999996
28651,18002,182,31,87,0.06,Stab,1,5,41,0.876640625
28652,18005,176,34,85,0.061,Stab,1,5,41,-108.40799999999996
28653,18007,182,31,85,0.061,Stab,1,5,41,0.856484375
28654,18006,176,34,83,0.062,Stab,1,5,41,-108.36999999999998
28655,18007,182,31,85,0.062,Stab,1,5,41,0.856484375
28656,18006,176,34,83,0.063,Stab,1,5,41,-108.36999999999998
28657,18007,182,31,85,0.063,Stab,1,5,41,0.856484375
28658,18010,176,34,83,0.064,Stab,1,5,41,-108.35099999999996
28659,18012,182,31,83,0.064,Stab,1,5,41,0.836328125
28660,18011,176,34,83,0.065,Stab,1,5,41,-108.31299999999996
28661,18012,182,31,83,0.065,Stab,1,5,41,0.836328125
28662,18011,176,34,83,0.066,Stab,1,5,41,-108.31299999999996
28663,18012,182,31,83,0.066,Stab,1,5,41,0.836328125
28664,18015,176,34,84,0.067,Stab,1,5,41,-108.29299999999998
28665,18021,182,31,81,0.067,Stab,1,5,41,0.816484375
28666,18016,176,34,84,0.068,Stab,1,5,41,-108.27299999999998
28667,18021,182,31,81,0.068,Stab,1,5,41,0.816484375
28668,18017,176,34,84,0.069,Stab,1,5,41,-108.23299999999998
28669,18021,182,31,81,0.069,Stab,1,5,41,0.816484375
28670,18017,176,34,84,0.07,Stab,1,5,41,-108.23299999999998
28671,18021,182,31,81,0.07,Stab,1,5,41,0.816484375
28672,18019,176,34,88,0.071,Stab,1,5,41,-108.20899999999996
28673,18021,182,31,81,0.071,Stab,1,5,41,0.816484375
28674,18020,176,34,85,0.072,Stab,1,5,41,-108.18799999999996
28675,18021,182,31,81,0.072,Stab,1,5,41,0.816484375
28676,18023,176,34,84,0.073,Stab,1,5,41,-108.16799999999998
28677,18021,182,31,81,0.073,Stab,1,5,41,0.816484375
28678,18024,176,34,84,0.074,Stab,1,5,41,-108.14799999999998
28679,18037,182,31,83,0.074,Stab,1,5,41,0.836640625
28680,18025,176,34,85,0.075,Stab,1,5,41,-108.12699999999998
28681,18037,182,31,83,0.075,Stab,1,5,41,0.836640625
28682,18026,176,34,89,0.076,Stab,1,5,41,-108.10199999999998
28683,18037,182,31,83,0.076,Stab,1,5,41,0.836640625
28684,18027,176,34,84,0.077,Stab,1,5,41,-108.06199999999995
28685,18037,182,31,83,0.077,Stab,1,5,41,0.836640625
28686,18027,176,34,84,0.078,Stab,1,5,41,-108.06199999999995
28687,18037,182,31,83,0.078,Stab,1,5,41,0.836640625
28688,18029,176,34,85,0.079,Stab,1,5,41,-108.04099999999995
28689,18037,182,31,83,0.079,Stab,1,5,41,0.836640625
28690,18030,176,34,86,0.08,Stab,1,5,41,-108.01899999999996
28691,18037,182,31,83,0.08,Stab,1,5,41,0.836640625
28692,18031,176,34,88,0.081,Stab,1,5,41,-107.99499999999996
28693,18037,182,31,83,0.081,Stab,1,5,41,0.836640625
28694,18032,176,34,84,0.082,Stab,1,5,41,-107.97499999999997
28695,18037,182,31,83,0.082,Stab,1,5,41,0.836640625
28696,18033,176,34,86,0.083,Stab,1,5,41,-107.95299999999996
28697,18037,182,31,83,0.083,Stab,1,5,41,0.836640625
28698,18034,176,34,84,0.084,Stab,1,5,41,-107.93299999999996
28699,18037,182,31,83,0.084,Stab,1,5,41,0.836640625
28700,18035,176,34,85,0.085,Stab,1,5,41,-107.91199999999996
28701,18037,182,31,83,0.085,Stab,1,5,41,0.836640625
28702,18036,176,34,88,0.086,Stab,1,5,41,-107.88799999999996
28703,18037,182,31,83,0.086,Stab,1,5,41,0.836640625
28704,18039,176,34,85,0.087,Stab,1,5,41,-107.86699999999996
28705,18037,182,31,83,0.087,Stab,1,5,41,0.836640625
28706,18040,176,34,84,0.088,Stab,1,5,41,-107.82699999999996
28707,18041,182,31,85,0.088,Stab,1,5,41,0.856796875
28708,18040,176,34,84,0.089,Stab,1,5,41,-107.82699999999996
28709,18041,182,31,85,0.089,Stab,1,5,41,0.856796875
28710,18044,176,34,85,0.09,Stab,1,5,41,-107.80599999999995
28711,18045,182,31,87,0.09,Stab,1,5,41,0.876953125
28712,18047,176,34,88,0.091,Stab,1,5,41,-107.78199999999995
28713,18045,182,31,87,0.091,Stab,1,5,41,0.876953125
28714,18050,176,34,84,0.092,Stab,1,5,41,-107.76199999999996
28715,18048,182,31,89,0.092,Stab,1,5,41,0.89703125
28716,18051,176,34,84,0.093,Stab,1,5,41,-107.74199999999996
28717,18052,182,31,90,0.093,Stab,1,5,41,0.907265625
28718,18054,176,34,84,0.094,Stab,1,5,41,-107.72199999999997
28719,18052,182,31,90,0.094,Stab,1,5,41,0.907265625
28720,18057,176,34,84,0.095,Stab,1,5,41,-107.70199999999996
28721,18055,182,31,93,0.095,Stab,1,5,41,0.9375
28722,18058,176,34,89,0.096,Stab,1,5,41,-107.65199999999996
28723,18059,182,31,96,0.096,Stab,1,5,41,0.967578125
28724,18058,176,34,89,0.097,Stab,1,5,41,-107.65199999999996
28725,18059,182,31,96,0.097,Stab,1,5,41,0.967578125
28726,18064,176,34,84,0.098,Stab,1,5,41,-107.63199999999998
28727,18062,182,31,97,0.098,Stab,1,5,41,0.977734375
28728,18067,176,34,83,0.099,Stab,1,5,41,-107.59399999999998
28729,18065,182,31,99,0.099,Stab,1,5,41,0.99796875
28730,18067,176,34,83,0.1,Stab,1,5,41,-107.59399999999998
28731,18065,182,31,99,0.1,Stab,1,5,41,0.99796875
28732,18073,176,34,82,0.101,Stab,1,5,41,-107.57599999999998
28733,18071,182,31,102,0.101,Stab,1,5,41,1.028046875
28734,18076,176,34,85,0.102,Stab,1,5,41,-107.55499999999998
28735,18074,182,31,103,0.102,Stab,1,5,41,1.038203125
28736,18079,176,34,82,0.103,Stab,1,5,41,-107.53699999999998
28737,18077,182,31,105,0.103,Stab,1,5,41,1.05828125
28738,18082,176,34,81,0.104,Stab,1,5,41,-107.51999999999998
28739,18080,182,31,106,0.104,Stab,1,5,41,1.0684375
28740,18085,176,34,81,0.105,Stab,1,5,41,-107.503
28741,18083,182,31,108,0.105,Stab,1,5,41,1.08859375
28742,18088,176,34,82,0.106,Stab,1,5,41,-107.485
28743,18086,182,31,110,0.106,Stab,1,5,41,1.10875
28744,18091,176,34,84,0.107,Stab,1,5,41,-107.465
28745,18089,182,31,112,0.107,Stab,1,5,41,1.128828125
28746,18094,176,34,80,0.108,Stab,1,5,41,-107.44899999999998
28747,18092,182,31,113,0.108,Stab,1,5,41,1.138984375
28748,18097,176,34,79,0.109,Stab,1,5,41,-107.43399999999998
28749,18095,182,31,115,0.109,Stab,1,5,41,1.15921875
28750,18100,176,34,79,0.11,Stab,1,5,41,-107.41899999999998
28751,18098,182,31,118,0.11,Stab,1,5,41,1.189375
28752,18103,176,34,80,0.111,Stab,1,5,41,-107.40299999999998
28753,18101,182,31,120,0.111,Stab,1,5,41,1.209453125
28754,18106,176,34,82,0.112,Stab,1,5,41,-107.38499999999998
28755,18104,182,31,121,0.112,Stab,1,5,41,1.219609375
28756,18109,176,34,78,0.113,Stab,1,5,41,-107.37099999999998
28757,18107,182,31,123,0.113,Stab,1,5,41,1.239765625
28758,18112,176,34,77,0.114,Stab,1,5,41,-107.34499999999998
28759,18110,182,31,125,0.114,Stab,1,5,41,1.25984375
28760,18112,176,34,77,0.115,Stab,1,5,41,-107.34499999999998
28761,18110,182,31,125,0.115,Stab,1,5,41,1.25984375
28762,18116,176,34,77,0.116,Stab,1,5,41,-107.33199999999998
28763,18110,182,31,125,0.116,Stab,1,5,41,1.25984375
28764,18117,176,34,79,0.117,Stab,1,5,41,-107.31699999999998
28765,18110,182,31,125,0.117,Stab,1,5,41,1.25984375
28766,18118,176,34,77,0.118,Stab,1,5,41,-107.30399999999996
28767,18110,182,31,125,0.118,Stab,1,5,41,1.25984375
28768,18119,176,34,76,0.119,Stab,1,5,41,-107.29199999999996
28769,18110,182,31,125,0.119,Stab,1,5,41,1.25984375
28770,18120,176,34,76,0.12,Stab,1,5,41,-107.27999999999996
28771,18110,182,31,125,0.12,Stab,1,5,41,1.25984375
28772,18121,176,34,75,0.121,Stab,1,5,41,-107.26899999999998
28773,18110,182,31,125,0.121,Stab,1,5,41,1.25984375
28774,18122,176,34,77,0.122,Stab,1,5,41,-107.25599999999996
28775,18110,182,31,125,0.122,Stab,1,5,41,1.25984375
28776,18123,176,34,74,0.123,Stab,1,5,41,-107.24599999999997
28777,18110,182,31,125,0.123,Stab,1,5,41,1.25984375
28778,18124,176,34,74,0.124,Stab,1,5,41,-107.23599999999996
28779,18110,182,31,125,0.124,Stab,1,5,41,1.25984375
28780,18125,176,34,73,0.125,Stab,1,5,41,-107.22699999999996
28781,18110,182,31,125,0.125,Stab,1,5,41,1.25984375
28782,18126,176,34,73,0.126,Stab,1,5,41,-107.21799999999996
28783,18110,182,31,125,0.126,Stab,1,5,41,1.25984375
28784,18127,176,34,73,0.127,Stab,1,5,41,-107.20899999999996
28785,18110,182,31,125,0.127,Stab,1,5,41,1.25984375
28786,18128,176,34,72,0.128,Stab,1,5,41,-107.20099999999996
28787,18110,182,31,125,0.128,Stab,1,5,41,1.25984375
28788,18129,176,34,71,0.129,Stab,1,5,41,-107.19399999999996
28789,18110,182,31,125,0.129,Stab,1,5,41,1.25984375
28790,18130,176,34,70,0.13,Stab,1,5,41,-107.18799999999996
28791,18110,182,31,125,0.13,Stab,1,5,41,1.25984375
28792,18131,176,34,71,0.131,Stab,1,5,41,-107.18099999999995
28793,18110,182,31,125,0.131,Stab,1,5,41,1.25984375
28794,18132,176,34,71,0.132,Stab,1,5,41,-107.17399999999996
28795,18110,182,31,125,0.132,Stab,1,5,41,1.25984375
28796,18133,176,34,70,0.133,Stab,1,5,41,-107.16799999999996
28797,18110,182,31,125,0.133,Stab,1,5,41,1.25984375
28798,18134,176,34,69,0.134,Stab,1,5,41,-107.16299999999995
28799,18110,182,31,125,0.134,Stab,1,5,41,1.25984375
28800,18135,176,34,68,0.135,Stab,1,5,41,-107.15899999999996
28801,18110,182,31,125,0.135,Stab,1,5,41,1.25984375
28802,18136,176,34,68,0.136,Stab,1,5,41,-107.15499999999994
28803,18110,182,31,125,0.136,Stab,1,5,41,1.25984375
28804,18137,176,34,68,0.137,Stab,1,5,41,-107.15099999999994
28805,18110,182,31,125,0.137,Stab,1,5,41,1.25984375
28806,18138,176,34,67,0.138,Stab,1,5,41,-107.14799999999994
28807,18110,182,31,125,0.138,Stab,1,5,41,1.25984375
28808,18139,176,34,66,0.139,Stab,1,5,41,-107.14599999999994
28809,18110,182,31,125,0.139,Stab,1,5,41,1.25984375
28810,18140,176,34,66,0.14,Stab,1,5,41,-107.14399999999996
28811,18110,182,31,125,0.14,Stab,1,5,41,1.25984375
28812,18141,176,34,65,0.141,Stab,1,5,41,-107.14299999999994
28813,18110,182,31,125,0.141,Stab,1,5,41,1.25984375
28814,18142,176,34,66,0.142,Stab,1,5,41,-107.14099999999996
28815,18110,182,31,125,0.142,Stab,1,5,41,1.25984375
28816,18143,176,34,63,0.143,Stab,1,5,41,-107.14499999999995
28817,18110,182,31,125,0.143,Stab,1,5,41,1.25984375
28818,18143,176,34,63,0.144,Stab,1,5,41,-107.14499999999995
28819,18110,182,31,125,0.144,Stab,1,5,41,1.25984375
28820,18143,176,34,63,0.145,Stab,1,5,41,-107.14499999999995
28821,18110,182,31,125,0.145,Stab,1,5,41,1.25984375
28822,18143,176,34,63,0.146,Stab,1,5,41,-107.14499999999995
28823,18110,182,31,125,0.146,Stab,1,5,41,1.25984375
28824,18144,176,34,63,0.147,Stab,1,5,41,-107.14599999999996
28825,18110,182,31,125,0.147,Stab,1,5,41,1.25984375
28826,18145,176,34,63,0.148,Stab,1,5,41,-107.14699999999996
28827,18110,182,31,125,0.148,Stab,1,5,41,1.25984375
28828,18146,176,34,62,0.149,Stab,1,5,41,-107.14899999999996
28829,18110,182,31,125,0.149,Stab,1,5,41,1.25984375
28830,18147,176,34,62,0.15,Stab,1,5,41,-107.15099999999995
28831,18110,182,31,125,0.15,Stab,1,5,41,1.25984375
28832,18148,176,34,62,0.151,Stab,1,5,41,-107.15499999999996
28833,18110,182,31,125,0.151,Stab,1,5,41,1.25984375
28834,18148,176,34,62,0.152,Stab,1,5,41,-107.15499999999996
28835,18110,182,31,125,0.152,Stab,1,5,41,1.25984375
28836,18150,176,34,61,0.153,Stab,1,5,41,-107.15799999999996
28837,18110,182,31,125,0.153,Stab,1,5,41,1.25984375
28838,18151,176,34,60,0.154,Stab,1,5,41,-107.16199999999996
28839,18110,182,31,125,0.154,Stab,1,5,41,1.25984375
28840,18152,176,34,61,0.155,Stab,1,5,41,-107.16499999999996
28841,18110,182,31,125,0.155,Stab,1,5,41,1.25984375
28842,18153,176,34,60,0.156,Stab,1,5,41,-107.16899999999995
28843,18110,182,31,125,0.156,Stab,1,5,41,1.25984375
28844,18154,176,34,59,0.157,Stab,1,5,41,-107.17399999999996
28845,18110,182,31,125,0.157,Stab,1,5,41,1.25984375
28846,18155,176,34,58,0.158,Stab,1,5,41,-107.17999999999996
28847,18110,182,31,125,0.158,Stab,1,5,41,1.25984375
28848,18156,176,34,59,0.159,Stab,1,5,41,-107.18999999999996
28849,18110,182,31,125,0.159,Stab,1,5,41,1.25984375
28850,18156,176,34,59,0.16,Stab,1,5,41,-107.18999999999996
28851,18110,182,31,125,0.16,Stab,1,5,41,1.25984375
28852,18158,176,34,58,0.161,Stab,1,5,41,-107.19599999999996
28853,18110,182,31,125,0.161,Stab,1,5,41,1.25984375
28854,18159,176,34,58,0.162,Stab,1,5,41,-107.20199999999996
28855,18110,182,31,125,0.162,Stab,1,5,41,1.25984375
28856,18160,176,34,56,0.163,Stab,1,5,41,-107.20999999999997
28857,18110,182,31,125,0.163,Stab,1,5,41,1.25984375
28858,18161,176,34,57,0.164,Stab,1,5,41,-107.21699999999996
28859,18110,182,31,125,0.164,Stab,1,5,41,1.25984375
28860,18162,176,34,57,0.165,Stab,1,5,41,-107.22399999999998
28861,18110,182,31,125,0.165,Stab,1,5,41,1.25984375
28862,18163,176,34,56,0.166,Stab,1,5,41,-107.23199999999996
28863,18110,182,31,125,0.166,Stab,1,5,41,1.25984375
28864,18164,176,34,57,0.167,Stab,1,5,41,-107.23899999999998
28865,18110,182,31,125,0.167,Stab,1,5,41,1.25984375
28866,18165,176,34,54,0.168,Stab,1,5,41,-107.24899999999998
28867,18110,182,31,125,0.168,Stab,1,5,41,1.25984375
28868,18166,176,34,55,0.169,Stab,1,5,41,-107.25799999999998
28869,18110,182,31,125,0.169,Stab,1,5,41,1.25984375
28870,18167,176,34,55,0.17,Stab,1,5,41,-107.26699999999998
28871,18110,182,31,125,0.17,Stab,1,5,41,1.25984375
28872,18168,176,34,55,0.171,Stab,1,5,41,-107.27599999999998
28873,18110,182,31,125,0.171,Stab,1,5,41,1.25984375
28874,18169,176,34,54,0.172,Stab,1,5,41,-107.286
28875,18110,182,31,125,0.172,Stab,1,5,41,1.25984375
28876,18170,176,34,53,0.173,Stab,1,5,41,-107.29699999999998
28877,18110,182,31,125,0.173,Stab,1,5,41,1.25984375
28878,18171,176,34,54,0.174,Stab,1,5,41,-107.307
28879,18110,182,31,125,0.174,Stab,1,5,41,1.25984375
28880,18172,176,34,53,0.175,Stab,1,5,41,-107.329
28881,18110,182,31,125,0.175,Stab,1,5,41,1.25984375
28882,18172,176,34,53,0.176,Stab,1,5,41,-107.329
28883,18110,182,31,125,0.176,Stab,1,5,41,1.25984375
28884,18174,176,34,52,0.177,Stab,1,5,41,-107.341
28885,18110,182,31,125,0.177,Stab,1,5,41,1.25984375
28886,18175,176,34,49,0.178,Stab,1,5,41,-107.356
28887,18110,182,31,125,0.178,Stab,1,5,41,1.25984375
28888,18176,176,34,52,0.179,Stab,1,5,41,-107.368
28889,18110,182,31,125,0.179,Stab,1,5,41,1.25984375
28890,18177,176,34,52,0.18,Stab,1,5,41,-107.38
28891,18110,182,31,125,0.18,Stab,1,5,41,1.25984375
28892,18178,176,34,52,0.181,Stab,1,5,41,-107.392
28893,18110,182,31,125,0.181,Stab,1,5,41,1.25984375
28894,18179,176,34,51,0.182,Stab,1,5,41,-107.405
28895,18110,182,31,125,0.182,Stab,1,5,41,1.25984375
28896,18180,176,34,48,0.183,Stab,1,5,41,-107.421
28897,18110,182,31,125,0.183,Stab,1,5,41,1.25984375
28898,18181,176,34,51,0.184,Stab,1,5,41,-107.434
28899,18110,182,31,125,0.184,Stab,1,5,41,1.25984375
28900,18182,176,34,51,0.185,Stab,1,5,41,-107.44700000000002
28901,18110,182,31,125,0.185,Stab,1,5,41,1.25984375
28902,18183,176,34,50,0.186,Stab,1,5,41,-107.47500000000002
28903,18110,182,31,125,0.186,Stab,1,5,41,1.25984375
28904,18183,176,34,50,0.187,Stab,1,5,41,-107.47500000000002
28905,18110,182,31,125,0.187,Stab,1,5,41,1.25984375
28906,18185,176,34,50,0.188,Stab,1,5,41,-107.48900000000002
28907,18110,182,31,125,0.188,Stab,1,5,41,1.25984375
28908,18186,176,34,46,0.189,Stab,1,5,41,-107.50700000000002
28909,18110,182,31,125,0.189,Stab,1,5,41,1.25984375
28910,18187,176,34,49,0.19,Stab,1,5,41,-107.52200000000002
28911,18110,182,31,125,0.19,Stab,1,5,41,1.25984375
28912,18188,176,34,49,0.191,Stab,1,5,41,-107.53700000000002
28913,18110,182,31,125,0.191,Stab,1,5,41,1.25984375
28914,18189,176,34,50,0.192,Stab,1,5,41,-107.55100000000002
28915,18110,182,31,125,0.192,Stab,1,5,41,1.25984375
28916,18190,176,34,48,0.193,Stab,1,5,41,-107.56700000000002
28917,18110,182,31,125,0.193,Stab,1,5,41,1.25984375
28918,18191,176,34,46,0.194,Stab,1,5,41,-107.58500000000002
28919,18110,182,31,125,0.194,Stab,1,5,41,1.25984375
28920,18192,176,34,48,0.195,Stab,1,5,41,-107.60100000000004
28921,18110,182,31,125,0.195,Stab,1,5,41,1.25984375
28922,18193,176,34,48,0.196,Stab,1,5,41,-107.61700000000005
28923,18110,182,31,125,0.196,Stab,1,5,41,1.25984375
28924,18194,176,34,48,0.197,Stab,1,5,41,-107.63300000000004
28925,18110,182,31,125,0.197,Stab,1,5,41,1.25984375
28926,18195,176,34,48,0.198,Stab,1,5,41,-107.64900000000004
28927,18110,182,31,125,0.198,Stab,1,5,41,1.25984375
28928,18196,176,34,44,0.199,Stab,1,5,41,-107.66900000000004
28929,18110,182,31,125,0.199,Stab,1,5,41,1.25984375
28930,18197,176,34,47,0.2,Stab,1,5,41,-107.68600000000004
28931,18110,182,31,125,0.2,Stab,1,5,41,1.25984375
28932,18198,176,34,48,0.201,Stab,1,5,41,-107.70200000000004
28933,18110,182,31,125,0.201,Stab,1,5,41,1.25984375
28934,18199,176,34,47,0.202,Stab,1,5,41,-107.71900000000004
28935,18110,182,31,125,0.202,Stab,1,5,41,1.25984375
28936,18200,176,34,47,0.203,Stab,1,5,41,-107.73600000000005
28937,18110,182,31,125,0.203,Stab,1,5,41,1.25984375
28938,18201,176,34,43,0.204,Stab,1,5,41,-107.75700000000003
28939,18110,182,31,125,0.204,Stab,1,5,41,1.25984375
28940,18202,176,34,47,0.205,Stab,1,5,41,-107.79100000000004
28941,18110,182,31,125,0.205,Stab,1,5,41,1.25984375
28942,18202,176,34,47,0.206,Stab,1,5,41,-107.79100000000004
28943,18110,182,31,125,0.206,Stab,1,5,41,1.25984375
28944,18204,176,34,48,0.207,Stab,1,5,41,-107.80700000000004
28945,18110,182,31,125,0.207,Stab,1,5,41,1.25984375
28946,18205,176,34,46,0.208,Stab,1,5,41,-107.84300000000005
28947,18110,182,31,125,0.208,Stab,1,5,41,1.25984375
28948,18205,176,34,46,0.209,Stab,1,5,41,-107.84300000000005
28949,18110,182,31,125,0.209,Stab,1,5,41,1.25984375
28950,18206,176,34,43,0.21,Stab,1,5,41,-107.86400000000005
