,Unnamed: 0,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
41851,16410,182,34,72,0.065,Baby_Scratch,1,5,41,1.0
41852,16411,176,34,72,0.066,Baby_Scratch,1,5,41,-16.385
41853,16411,182,34,72,0.066,Baby_Scratch,1,5,41,1.0
41854,16412,176,34,71,0.067,Baby_Scratch,1,5,41,-16.378
41855,16412,182,34,71,0.067,Baby_Scratch,1,5,41,1.0
41856,16413,176,34,72,0.068,Baby_Scratch,1,5,41,-16.37
41857,16413,182,34,72,0.068,Baby_Scratch,1,5,41,1.0
41858,16413,176,34,72,0.069,Baby_Scratch,1,5,41,-16.37
41859,16413,182,34,72,0.068,Baby_Scratch,1,5,41,1.0
41860,16414,176,34,73,0.07,Baby_Scratch,1,5,41,-16.352
41861,16414,182,34,73,0.07,Baby_Scratch,1,5,41,1.0
41862,16415,176,34,75,0.071,Baby_Scratch,1,5,41,-16.341
41863,16415,182,34,75,0.071,Baby_Scratch,1,5,41,1.0
41864,16417,176,34,74,0.072,Baby_Scratch,1,5,41,-16.331
41865,16417,182,34,74,0.072,Baby_Scratch,1,5,41,1.0
41866,16418,176,34,75,0.073,Baby_Scratch,1,5,41,-16.32
41867,16418,182,34,75,0.073,Baby_Scratch,1,5,41,1.0
41868,16419,176,34,74,0.074,Baby_Scratch,1,5,41,-16.31
41869,16419,182,34,74,0.074,Baby_Scratch,1,5,41,1.0
41870,16420,176,34,76,0.075,Baby_Scratch,1,5,41,-16.298
41871,16420,182,34,76,0.075,Baby_Scratch,1,5,41,1.0
41872,16421,176,34,75,0.076,Baby_Scratch,1,5,41,-16.287
41873,16421,182,34,75,0.076,Baby_Scratch,1,5,41,1.0
41874,16421,176,34,75,0.077,Baby_Scratch,1,5,41,-16.287
41875,16421,182,34,75,0.076,Baby_Scratch,1,5,41,1.0
41876,16422,176,34,75,0.078,Baby_Scratch,1,5,41,-16.265
41877,16422,182,34,75,0.078,Baby_Scratch,1,5,41,1.0
41878,16424,176,34,76,0.079,Baby_Scratch,1,5,41,-16.253
41879,16424,182,34,76,0.079,Baby_Scratch,1,5,41,1.0
41880,16425,176,34,78,0.08,Baby_Scratch,1,5,41,-16.239
41881,16425,182,34,78,0.08,Baby_Scratch,1,5,41,1.0
41882,16426,176,34,77,0.081,Baby_Scratch,1,5,41,-16.226
41883,16426,182,34,77,0.081,Baby_Scratch,1,5,41,1.0
41884,16427,176,34,76,0.082,Baby_Scratch,1,5,41,-16.214
41885,16427,182,34,76,0.082,Baby_Scratch,1,5,41,1.0
41886,16428,176,34,77,0.083,Baby_Scratch,1,5,41,-16.200999999999997
41887,16428,182,34,77,0.083,Baby_Scratch,1,5,41,1.0
41888,16429,176,34,76,0.084,Baby_Scratch,1,5,41,-16.188999999999997
41889,16429,182,34,76,0.084,Baby_Scratch,1,5,41,1.0
41890,16430,176,34,80,0.085,Baby_Scratch,1,5,41,-16.172999999999995
41891,16430,182,34,80,0.085,Baby_Scratch,1,5,41,1.0
41892,16431,176,34,78,0.086,Baby_Scratch,1,5,41,-16.158999999999995
41893,16431,182,34,78,0.086,Baby_Scratch,1,5,41,1.0
41894,16432,176,34,78,0.087,Baby_Scratch,1,5,41,-16.144999999999996
41895,16432,182,34,78,0.087,Baby_Scratch,1,5,41,1.0
41896,16433,176,34,78,0.088,Baby_Scratch,1,5,41,-16.130999999999997
41897,16433,182,34,78,0.088,Baby_Scratch,1,5,41,1.0
41898,16433,176,34,78,0.089,Baby_Scratch,1,5,41,-16.130999999999997
41899,16433,182,34,78,0.088,Baby_Scratch,1,5,41,1.0
41900,16434,176,34,78,0.09,Baby_Scratch,1,5,41,-16.102999999999998
41901,16434,182,34,78,0.09,Baby_Scratch,1,5,41,1.0
41902,16436,176,34,81,0.091,Baby_Scratch,1,5,41,-16.086
41903,16436,182,34,81,0.091,Baby_Scratch,1,5,41,1.0
41904,16436,176,34,81,0.092,Baby_Scratch,1,5,41,-16.086
41905,16436,182,34,81,0.091,Baby_Scratch,1,5,41,1.0
41906,16437,176,34,79,0.093,Baby_Scratch,1,5,41,-16.055999999999997
41907,16437,182,34,79,0.093,Baby_Scratch,1,5,41,1.0
41908,16439,176,34,79,0.094,Baby_Scratch,1,5,41,-16.040999999999997
41909,16439,182,34,79,0.094,Baby_Scratch,1,5,41,1.0
41910,16439,176,34,79,0.095,Baby_Scratch,1,5,41,-16.040999999999997
41911,16439,182,34,79,0.094,Baby_Scratch,1,5,41,1.0
41912,16440,176,34,79,0.096,Baby_Scratch,1,5,41,-16.010999999999996
41913,16440,182,34,79,0.096,Baby_Scratch,1,5,41,1.0
41914,16440,176,34,79,0.097,Baby_Scratch,1,5,41,-16.010999999999996
41915,16440,182,34,79,0.096,Baby_Scratch,1,5,41,1.0
41916,16442,176,34,80,0.098,Baby_Scratch,1,5,41,-15.978999999999996
41917,16442,182,34,80,0.098,Baby_Scratch,1,5,41,1.0
41918,16444,176,34,80,0.099,Baby_Scratch,1,5,41,-15.962999999999996
41919,16444,182,34,80,0.099,Baby_Scratch,1,5,41,1.0
41920,16445,176,34,81,0.1,Baby_Scratch,1,5,41,-15.945999999999996
41921,16445,182,34,81,0.1,Baby_Scratch,1,5,41,1.0
41922,16446,176,34,83,0.101,Baby_Scratch,1,5,41,-15.926999999999996
41923,16446,182,34,83,0.101,Baby_Scratch,1,5,41,1.0
41924,16447,176,34,81,0.102,Baby_Scratch,1,5,41,-15.909999999999997
41925,16447,182,34,81,0.102,Baby_Scratch,1,5,41,1.0
41926,16448,176,34,80,0.103,Baby_Scratch,1,5,41,-15.893999999999997
41927,16448,182,34,80,0.103,Baby_Scratch,1,5,41,1.0
41928,16449,176,34,81,0.104,Baby_Scratch,1,5,41,-15.876999999999995
41929,16449,182,34,81,0.104,Baby_Scratch,1,5,41,1.0
41930,16450,176,34,80,0.105,Baby_Scratch,1,5,41,-15.860999999999995
41931,16450,182,34,80,0.105,Baby_Scratch,1,5,41,1.0
41932,16451,176,34,85,0.106,Baby_Scratch,1,5,41,-15.839999999999996
41933,16451,182,34,85,0.106,Baby_Scratch,1,5,41,1.0
41934,16452,176,34,80,0.107,Baby_Scratch,1,5,41,-15.823999999999996
41935,16452,182,34,80,0.107,Baby_Scratch,1,5,41,1.0
41936,16453,176,34,81,0.108,Baby_Scratch,1,5,41,-15.806999999999997
41937,16453,182,34,81,0.108,Baby_Scratch,1,5,41,1.0
41938,16454,176,34,81,0.109,Baby_Scratch,1,5,41,-15.789999999999996
41939,16454,182,34,81,0.109,Baby_Scratch,1,5,41,1.0
41940,16455,176,34,81,0.11,Baby_Scratch,1,5,41,-15.772999999999998
41941,16455,182,34,81,0.11,Baby_Scratch,1,5,41,1.0
41942,16456,176,34,85,0.111,Baby_Scratch,1,5,41,-15.751999999999995
41943,16456,182,34,85,0.111,Baby_Scratch,1,5,41,1.0
41944,16457,176,34,80,0.112,Baby_Scratch,1,5,41,-15.735999999999995
41945,16457,182,34,80,0.112,Baby_Scratch,1,5,41,1.0
41946,16458,176,34,81,0.113,Baby_Scratch,1,5,41,-15.718999999999998
41947,16458,182,34,81,0.113,Baby_Scratch,1,5,41,1.0
41948,16459,176,34,81,0.114,Baby_Scratch,1,5,41,-15.701999999999998
41949,16459,182,34,81,0.114,Baby_Scratch,1,5,41,1.0
41950,16460,176,34,82,0.115,Baby_Scratch,1,5,41,-15.683999999999996
41951,16460,182,34,82,0.115,Baby_Scratch,1,5,41,1.0
41952,16461,176,34,84,0.116,Baby_Scratch,1,5,41,-15.663999999999998
41953,16461,182,34,84,0.116,Baby_Scratch,1,5,41,1.0
41954,16462,176,34,80,0.117,Baby_Scratch,1,5,41,-15.647999999999998
41955,16462,182,34,80,0.117,Baby_Scratch,1,5,41,1.0
41956,16463,176,34,81,0.118,Baby_Scratch,1,5,41,-15.630999999999998
41957,16463,182,34,81,0.118,Baby_Scratch,1,5,41,1.0
41958,16464,176,34,80,0.119,Baby_Scratch,1,5,41,-15.614999999999998
41959,16464,182,34,80,0.119,Baby_Scratch,1,5,41,1.0
41960,16465,176,34,80,0.12,Baby_Scratch,1,5,41,-15.598999999999998
41961,16465,182,34,80,0.12,Baby_Scratch,1,5,41,1.0
41962,16466,176,34,84,0.121,Baby_Scratch,1,5,41,-15.579
41963,16466,182,34,84,0.121,Baby_Scratch,1,5,41,1.0
41964,16467,176,34,81,0.122,Baby_Scratch,1,5,41,-15.562
41965,16467,182,34,81,0.122,Baby_Scratch,1,5,41,1.0
41966,16468,176,34,81,0.123,Baby_Scratch,1,5,41,-15.545
41967,16468,182,34,81,0.123,Baby_Scratch,1,5,41,1.0
41968,16469,176,34,80,0.124,Baby_Scratch,1,5,41,-15.529
41969,16469,182,34,80,0.124,Baby_Scratch,1,5,41,1.0
41970,16470,176,34,81,0.125,Baby_Scratch,1,5,41,-15.512
41971,16470,182,34,81,0.125,Baby_Scratch,1,5,41,1.0
41972,16471,176,34,84,0.126,Baby_Scratch,1,5,41,-15.492
41973,16471,182,34,84,0.126,Baby_Scratch,1,5,41,1.0
41974,16472,176,34,80,0.127,Baby_Scratch,1,5,41,-15.476
41975,16472,182,34,80,0.127,Baby_Scratch,1,5,41,1.0
41976,16472,176,34,80,0.128,Baby_Scratch,1,5,41,-15.476
41977,16472,182,34,80,0.127,Baby_Scratch,1,5,41,1.0
41978,16473,176,34,79,0.129,Baby_Scratch,1,5,41,-15.446000000000002
41979,16473,182,34,79,0.129,Baby_Scratch,1,5,41,1.0
41980,16475,176,34,79,0.13,Baby_Scratch,1,5,41,-15.431
41981,16475,182,34,79,0.13,Baby_Scratch,1,5,41,1.0
41982,16476,176,34,82,0.131,Baby_Scratch,1,5,41,-15.413
41983,16476,182,34,82,0.131,Baby_Scratch,1,5,41,1.0
41984,16477,176,34,77,0.132,Baby_Scratch,1,5,41,-15.4
41985,16477,182,34,77,0.132,Baby_Scratch,1,5,41,1.0
41986,16478,176,34,77,0.133,Baby_Scratch,1,5,41,-15.387
41987,16478,182,34,77,0.133,Baby_Scratch,1,5,41,1.0
41988,16479,176,34,78,0.134,Baby_Scratch,1,5,41,-15.373
41989,16479,182,34,78,0.134,Baby_Scratch,1,5,41,1.0
41990,16480,176,34,78,0.135,Baby_Scratch,1,5,41,-15.359000000000002
41991,16480,182,34,78,0.135,Baby_Scratch,1,5,41,1.0
41992,16481,176,34,80,0.136,Baby_Scratch,1,5,41,-15.343000000000002
41993,16481,182,34,80,0.136,Baby_Scratch,1,5,41,1.0
41994,16482,176,34,77,0.137,Baby_Scratch,1,5,41,-15.330000000000002
41995,16482,182,34,77,0.137,Baby_Scratch,1,5,41,1.0
41996,16482,176,34,77,0.138,Baby_Scratch,1,5,41,-15.330000000000002
41997,16482,182,34,77,0.137,Baby_Scratch,1,5,41,1.0
41998,16483,176,34,76,0.139,Baby_Scratch,1,5,41,-15.306
41999,16483,182,34,76,0.139,Baby_Scratch,1,5,41,1.0
42000,16485,176,34,76,0.14,Baby_Scratch,1,5,41,-15.294
42001,16485,182,34,76,0.14,Baby_Scratch,1,5,41,1.0
42002,16486,176,34,77,0.141,Baby_Scratch,1,5,41,-15.281
42003,16486,182,34,77,0.141,Baby_Scratch,1,5,41,1.0
42004,16487,176,34,75,0.142,Baby_Scratch,1,5,41,-15.27
42005,16487,182,34,75,0.142,Baby_Scratch,1,5,41,1.0
42006,16488,176,34,74,0.143,Baby_Scratch,1,5,41,-15.260000000000002
42007,16488,182,34,74,0.143,Baby_Scratch,1,5,41,1.0
42008,16489,176,34,74,0.144,Baby_Scratch,1,5,41,-15.250000000000002
42009,16489,182,34,74,0.144,Baby_Scratch,1,5,41,1.0
42010,16489,176,34,74,0.145,Baby_Scratch,1,5,41,-15.250000000000002
42011,16489,182,34,74,0.144,Baby_Scratch,1,5,41,1.0
42012,16490,176,34,73,0.146,Baby_Scratch,1,5,41,-15.232
42013,16490,182,34,73,0.146,Baby_Scratch,1,5,41,1.0
42014,16492,176,34,75,0.147,Baby_Scratch,1,5,41,-15.221000000000002
42015,16492,182,34,75,0.147,Baby_Scratch,1,5,41,1.0
42016,16493,176,34,73,0.148,Baby_Scratch,1,5,41,-15.212000000000002
42017,16493,182,34,73,0.148,Baby_Scratch,1,5,41,1.0
42018,16494,176,34,72,0.149,Baby_Scratch,1,5,41,-15.204
42019,16494,182,34,72,0.149,Baby_Scratch,1,5,41,1.0
42020,16495,176,34,72,0.15,Baby_Scratch,1,5,41,-15.196000000000002
42021,16495,182,34,72,0.15,Baby_Scratch,1,5,41,1.0
42022,16496,176,34,71,0.151,Baby_Scratch,1,5,41,-15.189000000000002
42023,16496,182,34,71,0.151,Baby_Scratch,1,5,41,1.0
42024,16497,176,34,72,0.152,Baby_Scratch,1,5,41,-15.181
42025,16497,182,34,72,0.152,Baby_Scratch,1,5,41,1.0
42026,16498,176,34,70,0.153,Baby_Scratch,1,5,41,-15.175
42027,16498,182,34,70,0.153,Baby_Scratch,1,5,41,1.0
42028,16499,176,34,69,0.154,Baby_Scratch,1,5,41,-15.17
42029,16499,182,34,69,0.154,Baby_Scratch,1,5,41,1.0
42030,16500,176,34,69,0.155,Baby_Scratch,1,5,41,-15.165
42031,16500,182,34,69,0.155,Baby_Scratch,1,5,41,1.0
42032,16501,176,34,69,0.156,Baby_Scratch,1,5,41,-15.159999999999998
42033,16501,182,34,69,0.156,Baby_Scratch,1,5,41,1.0
42034,16502,176,34,70,0.157,Baby_Scratch,1,5,41,-15.153999999999998
42035,16502,182,34,70,0.157,Baby_Scratch,1,5,41,1.0
42036,16503,176,34,68,0.158,Baby_Scratch,1,5,41,-15.15
42037,16503,182,34,68,0.158,Baby_Scratch,1,5,41,1.0
42038,16504,176,34,67,0.159,Baby_Scratch,1,5,41,-15.146999999999998
42039,16504,182,34,67,0.159,Baby_Scratch,1,5,41,1.0
42040,16505,176,34,68,0.16,Baby_Scratch,1,5,41,-15.143
42041,16505,182,34,68,0.16,Baby_Scratch,1,5,41,1.0
42042,16506,176,34,66,0.161,Baby_Scratch,1,5,41,-15.140999999999998
42043,16506,182,34,66,0.161,Baby_Scratch,1,5,41,1.0
42044,16507,176,34,67,0.162,Baby_Scratch,1,5,41,-15.137999999999998
42045,16507,182,34,67,0.162,Baby_Scratch,1,5,41,1.0
42046,16508,176,34,66,0.163,Baby_Scratch,1,5,41,-15.135999999999996
42047,16508,182,34,66,0.163,Baby_Scratch,1,5,41,1.0
42048,16509,176,34,65,0.164,Baby_Scratch,1,5,41,-15.134999999999998
42049,16509,182,34,65,0.164,Baby_Scratch,1,5,41,1.0
42050,16510,176,34,65,0.165,Baby_Scratch,1,5,41,-15.134
42051,16510,182,34,65,0.165,Baby_Scratch,1,5,41,1.0
42052,16510,176,34,65,0.166,Baby_Scratch,1,5,41,-15.134
42053,16510,182,34,65,0.165,Baby_Scratch,1,5,41,1.0
42054,16510,176,34,65,0.167,Baby_Scratch,1,5,41,-15.134
42055,16510,182,34,65,0.165,Baby_Scratch,1,5,41,1.0
42056,16510,176,34,65,0.168,Baby_Scratch,1,5,41,-15.134
42057,16510,182,34,65,0.165,Baby_Scratch,1,5,41,1.0
42058,16511,176,34,63,0.169,Baby_Scratch,1,5,41,-15.137999999999998
42059,16511,182,34,63,0.169,Baby_Scratch,1,5,41,1.0
42060,16512,176,34,63,0.17,Baby_Scratch,1,5,41,-15.138999999999998
42061,16512,182,34,63,0.17,Baby_Scratch,1,5,41,1.0
42062,16513,176,34,63,0.171,Baby_Scratch,1,5,41,-15.139999999999995
42063,16513,182,34,63,0.171,Baby_Scratch,1,5,41,1.0
42064,16514,176,34,62,0.172,Baby_Scratch,1,5,41,-15.141999999999998
42065,16514,182,34,62,0.172,Baby_Scratch,1,5,41,1.0
42066,16515,176,34,61,0.173,Baby_Scratch,1,5,41,-15.144999999999998
42067,16515,182,34,61,0.173,Baby_Scratch,1,5,41,1.0
42068,16516,176,34,62,0.174,Baby_Scratch,1,5,41,-15.146999999999998
42069,16516,182,34,62,0.174,Baby_Scratch,1,5,41,1.0
42070,16517,176,34,61,0.175,Baby_Scratch,1,5,41,-15.15
42071,16517,182,34,61,0.175,Baby_Scratch,1,5,41,1.0
42072,16518,176,34,60,0.176,Baby_Scratch,1,5,41,-15.153999999999998
42073,16518,182,34,60,0.176,Baby_Scratch,1,5,41,1.0
42074,16519,176,34,60,0.177,Baby_Scratch,1,5,41,-15.157999999999998
42075,16519,182,34,60,0.177,Baby_Scratch,1,5,41,1.0
42076,16520,176,34,59,0.178,Baby_Scratch,1,5,41,-15.162999999999998
42077,16520,182,34,59,0.178,Baby_Scratch,1,5,41,1.0
42078,16521,176,34,59,0.179,Baby_Scratch,1,5,41,-15.168
42079,16521,182,34,59,0.179,Baby_Scratch,1,5,41,1.0
42080,16522,176,34,59,0.18,Baby_Scratch,1,5,41,-15.173
42081,16522,182,34,59,0.18,Baby_Scratch,1,5,41,1.0
42082,16523,176,34,58,0.181,Baby_Scratch,1,5,41,-15.179
42083,16523,182,34,58,0.181,Baby_Scratch,1,5,41,1.0
42084,16524,176,34,56,0.182,Baby_Scratch,1,5,41,-15.187
42085,16524,182,34,56,0.182,Baby_Scratch,1,5,41,1.0
42086,16525,176,34,57,0.183,Baby_Scratch,1,5,41,-15.194
42087,16525,182,34,57,0.183,Baby_Scratch,1,5,41,1.0
42088,16525,176,34,57,0.184,Baby_Scratch,1,5,41,-15.194
42089,16525,182,34,57,0.183,Baby_Scratch,1,5,41,1.0
42090,16526,176,34,57,0.185,Baby_Scratch,1,5,41,-15.208
42091,16526,182,34,57,0.185,Baby_Scratch,1,5,41,1.0
42092,16528,176,34,57,0.186,Baby_Scratch,1,5,41,-15.215
42093,16528,182,34,57,0.186,Baby_Scratch,1,5,41,1.0
42094,16529,176,34,55,0.187,Baby_Scratch,1,5,41,-15.224
42095,16529,182,34,55,0.187,Baby_Scratch,1,5,41,1.0
42096,16530,176,34,55,0.188,Baby_Scratch,1,5,41,-15.233
42097,16530,182,34,55,0.188,Baby_Scratch,1,5,41,1.0
42098,16531,176,34,55,0.189,Baby_Scratch,1,5,41,-15.242
42099,16531,182,34,55,0.189,Baby_Scratch,1,5,41,1.0
42100,16532,176,34,54,0.19,Baby_Scratch,1,5,41,-15.252
42101,16532,182,34,54,0.19,Baby_Scratch,1,5,41,1.0
42102,16533,176,34,54,0.191,Baby_Scratch,1,5,41,-15.262
42103,16533,182,34,54,0.191,Baby_Scratch,1,5,41,1.0
42104,16534,176,34,50,0.192,Baby_Scratch,1,5,41,-15.276
42105,16534,182,34,50,0.192,Baby_Scratch,1,5,41,1.0
42106,16535,176,34,52,0.193,Baby_Scratch,1,5,41,-15.288
42107,16535,182,34,52,0.193,Baby_Scratch,1,5,41,1.0
42108,16536,176,34,52,0.194,Baby_Scratch,1,5,41,-15.3
42109,16536,182,34,52,0.194,Baby_Scratch,1,5,41,1.0
42110,16537,176,34,51,0.195,Baby_Scratch,1,5,41,-15.313
42111,16537,182,34,51,0.195,Baby_Scratch,1,5,41,1.0
42112,16538,176,34,51,0.196,Baby_Scratch,1,5,41,-15.326
42113,16538,182,34,51,0.196,Baby_Scratch,1,5,41,1.0
42114,16539,176,34,48,0.197,Baby_Scratch,1,5,41,-15.342
42115,16539,182,34,48,0.197,Baby_Scratch,1,5,41,1.0
42116,16540,176,34,51,0.198,Baby_Scratch,1,5,41,-15.355
42117,16540,182,34,51,0.198,Baby_Scratch,1,5,41,1.0
42118,16541,176,34,49,0.199,Baby_Scratch,1,5,41,-15.37
42119,16541,182,34,49,0.199,Baby_Scratch,1,5,41,1.0
42120,16542,176,34,49,0.2,Baby_Scratch,1,5,41,-15.385000000000002
42121,16542,182,34,49,0.2,Baby_Scratch,1,5,41,1.0
42122,16543,176,34,49,0.201,Baby_Scratch,1,5,41,-15.400000000000002
42123,16543,182,34,49,0.201,Baby_Scratch,1,5,41,1.0
42124,16544,176,34,48,0.202,Baby_Scratch,1,5,41,-15.416000000000002
42125,16544,182,34,48,0.202,Baby_Scratch,1,5,41,1.0
42126,16545,176,34,45,0.203,Baby_Scratch,1,5,41,-15.435000000000002
42127,16545,182,34,45,0.203,Baby_Scratch,1,5,41,1.0
42128,16546,176,34,47,0.204,Baby_Scratch,1,5,41,-15.452000000000002
42129,16546,182,34,47,0.204,Baby_Scratch,1,5,41,1.0
42130,16547,176,34,47,0.205,Baby_Scratch,1,5,41,-15.469
42131,16547,182,34,47,0.205,Baby_Scratch,1,5,41,1.0
42132,16548,176,34,47,0.206,Baby_Scratch,1,5,41,-15.486
42133,16548,182,34,47,0.206,Baby_Scratch,1,5,41,1.0
42134,16549,176,34,46,0.207,Baby_Scratch,1,5,41,-15.504
42135,16549,182,34,46,0.207,Baby_Scratch,1,5,41,1.0
42136,16550,176,34,43,0.208,Baby_Scratch,1,5,41,-15.525000000000002
42137,16550,182,34,43,0.208,Baby_Scratch,1,5,41,1.0
42138,16550,176,34,43,0.209,Baby_Scratch,1,5,41,-15.525000000000002
42139,16550,182,34,43,0.208,Baby_Scratch,1,5,41,1.0
42140,16551,176,34,46,0.21,Baby_Scratch,1,5,41,-15.561000000000002
42141,16551,182,34,46,0.21,Baby_Scratch,1,5,41,1.0
42142,16553,176,34,46,0.211,Baby_Scratch,1,5,41,-15.579000000000002
42143,16553,182,34,46,0.211,Baby_Scratch,1,5,41,1.0
42144,16554,176,34,45,0.212,Baby_Scratch,1,5,41,-15.598000000000004
42145,16554,182,34,45,0.212,Baby_Scratch,1,5,41,1.0
42146,16555,176,34,41,0.213,Baby_Scratch,1,5,41,-15.621000000000002
42147,16555,182,34,41,0.213,Baby_Scratch,1,5,41,1.0
42148,16556,176,34,45,0.214,Baby_Scratch,1,5,41,-15.640000000000002
42149,16556,182,34,45,0.214,Baby_Scratch,1,5,41,1.0
42150,16557,176,34,45,0.215,Baby_Scratch,1,5,41,-15.659000000000002
42151,16557,182,34,45,0.215,Baby_Scratch,1,5,41,1.0
42152,16557,176,34,45,0.216,Baby_Scratch,1,5,41,-15.659000000000002
42153,16557,182,34,45,0.215,Baby_Scratch,1,5,41,1.0
42154,16558,176,34,44,0.217,Baby_Scratch,1,5,41,-15.699000000000002
42155,16558,182,34,44,0.217,Baby_Scratch,1,5,41,1.0
42156,16559,176,34,45,0.218,Baby_Scratch,1,5,41,-15.718000000000002
42157,16559,182,34,45,0.218,Baby_Scratch,1,5,41,1.0
42158,16559,176,34,45,0.219,Baby_Scratch,1,5,41,-15.718000000000002
42159,16559,182,34,45,0.218,Baby_Scratch,1,5,41,1.0
42160,16561,176,34,43,0.22,Baby_Scratch,1,5,41,-15.760000000000002
42161,16561,182,34,43,0.22,Baby_Scratch,1,5,41,1.0
42162,16563,176,34,43,0.221,Baby_Scratch,1,5,41,-15.781000000000002
42163,16563,182,34,43,0.221,Baby_Scratch,1,5,41,1.0
42164,16564,176,34,44,0.222,Baby_Scratch,1,5,41,-15.801000000000002
42165,16564,182,34,44,0.222,Baby_Scratch,1,5,41,1.0
42166,16565,176,34,38,0.223,Baby_Scratch,1,5,41,-15.827000000000002
42167,16565,182,34,38,0.223,Baby_Scratch,1,5,41,1.0
42168,16566,176,34,43,0.224,Baby_Scratch,1,5,41,-15.848000000000004
42169,16566,182,34,43,0.224,Baby_Scratch,1,5,41,1.0
